date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,10.96,13.12,12.79,10.88,0.0,2.39,22.98,10.776,12.225,10.548,0.0,1123420.0,685889.57,0.0
2017-12-08,10.08,10.4,10.4,9.01,0.0,0.27,2.67,10.66,12.025,10.383,295260.32,1139738.86,700596.13,0.0
2017-12-01,10.07,10.56,10.13,9.75,0.0,-0.07,-0.69,11.072,11.796,10.371,760367.52,1148048.16,721630.39,0.0
2017-11-24,10.43,11.0,10.2,9.83,0.0,-0.16,-1.54,11.692,11.597,10.372,1103018.52,1176447.46,740807.37,0.0
2017-11-17,12.27,12.44,10.36,10.2,0.0,-1.85,-15.15,12.872,11.401,10.39,2034982.52,1223431.77,759422.63,0.0
2017-11-10,12.38,13.25,12.21,12.03,1476301.62,-0.25,-2.01,13.674,11.205,10.387,2246840.0,1230421.3,780877.8,25.64
2017-11-03,13.35,13.49,12.46,11.93,2325536.0,-0.77,-5.82,13.39,10.815,10.315,1984217.39,1100725.13,731728.97,40.39
2017-10-27,15.0,15.25,13.23,13.09,1713255.0,-2.87,-17.83,12.52,10.444,10.231,1535728.8,907289.74,638085.19,29.76
2017-10-20,15.0,17.3,16.1,14.24,4659820.0,1.73,12.04,11.502,10.04,10.12,1249876.39,776516.09,580781.79,80.94
2017-10-11,11.8,14.37,14.37,11.8,1059287.38,3.58,33.18,9.93,9.341,9.835,411881.01,338459.3,351507.14,18.4
2017-09-29,8.92,10.79,10.79,8.92,163188.55,2.68,33.05,8.736,8.871,9.652,214002.6,248359.13,314421.85,2.83
2017-09-12,8.11,8.23,8.11,8.06,83093.08,-0.03,-0.37,8.24,8.741,9.635,217232.88,261453.4,336040.74,1.44
2017-09-08,8.24,8.44,8.14,7.95,283992.94,-0.1,-1.21,8.368,8.946,9.798,278850.67,295212.61,381834.35,4.93
2017-09-01,9.24,9.24,8.24,8.09,469843.09,-0.16,-1.91,8.578,9.147,10.023,303155.79,305167.28,436842.97,8.16
2017-05-09,8.28,8.41,8.4,8.1,69895.33,0.09,1.08,8.752,9.379,10.275,265037.58,295413.49,505611.44,1.26
2017-05-05,8.75,8.84,8.31,8.28,179339.97,-0.44,-5.03,9.006,9.569,10.448,282715.66,331334.3,550728.71,3.23
2017-04-28,9.24,9.26,8.75,8.2,391182.03,-0.44,-4.79,9.242,9.815,10.603,305673.91,362732.81,587052.26,7.04
2017-04-21,9.11,9.9,9.19,7.9,405518.53,0.08,0.88,9.524,10.017,10.766,311574.54,368880.63,656374.94,7.3
2017-04-14,9.65,9.72,9.11,9.1,279252.06,-0.56,-5.79,9.716,10.199,10.874,307178.78,385047.48,680489.56,5.02
2017-04-07,9.5,9.96,9.67,9.5,158285.72,0.18,1.9,10.006,10.328,10.953,325789.4,364554.98,701051.19,2.85
2017-03-31,10.13,10.26,9.49,9.4,294131.22,-0.67,-6.59,10.132,10.432,10.999,379952.93,380484.58,735328.43,5.29
2017-03-24,10.15,10.28,10.16,9.82,420685.19,0.01,0.1,10.388,10.529,11.073,419791.71,410628.09,768626.87,7.57
2017-03-17,10.55,10.55,10.15,10.14,383539.69,-0.41,-3.88,10.51,10.649,11.137,426186.73,468456.1,788598.67,6.9
2017-03-10,10.22,10.64,10.56,10.2,372305.19,0.26,2.52,10.682,10.898,11.184,462916.19,568518.67,859390.82,6.7
2017-03-03,10.66,10.7,10.3,10.2,429103.38,-0.47,-4.36,10.65,11.17,11.112,403320.56,715809.39,855187.56,7.95
2017-02-24,10.68,11.26,10.77,10.65,493325.09,0.0,0.0,10.732,11.326,11.065,381016.22,770123.12,848690.78,9.14
2017-02-17,10.93,11.27,10.77,10.74,452660.28,-0.24,-2.18,10.67,11.391,10.979,401464.46,811371.7,838333.95,8.38
2017-02-10,10.42,11.38,11.01,10.28,567187.0,0.61,5.87,10.788,11.514,10.901,510725.47,943869.25,829145.2,10.5
2017-02-03,10.7,10.75,10.4,10.35,74327.03,-0.31,-2.89,11.114,11.549,10.813,674121.14,975931.64,815174.34,1.38
2017-01-26,10.48,10.93,10.71,10.48,317581.69,0.25,2.39,11.69,11.577,10.789,1028298.21,1037547.4,853303.03,5.88
2017-01-20,11.28,11.28,10.46,10.15,595566.31,-0.9,-7.92,11.92,11.566,10.732,1159230.01,1090172.28,877804.33,11.03
2017-01-13,12.5,13.09,11.36,11.36,998965.31,-1.28,-10.13,12.112,11.616,10.689,1221278.94,1126625.66,958105.2,18.5
2017-01-06,12.97,13.66,12.64,12.25,1384165.38,-0.64,-4.82,12.24,11.625,10.653,1377013.03,1108741.24,992223.76,25.64
2016-12-30,11.66,15.04,13.28,11.35,1845212.38,1.42,11.97,11.984,11.47,10.456,1277742.14,1150262.97,944177.52,34.31
2016-12-23,11.49,12.67,11.86,11.33,972240.69,0.44,3.85,11.464,11.053,10.225,1046796.59,994565.74,878148.85,18.08
2016-12-16,11.94,12.0,11.42,10.41,905810.94,-0.58,-4.83,11.212,10.804,10.062,1021114.54,927258.45,862656.84,16.84
2016-12-09,11.2,12.79,12.0,11.07,1777635.75,0.64,5.63,11.12,10.567,9.93,1031972.37,865296.19,853297.25,33.05
2016-12-02,10.9,11.45,11.36,10.6,887810.94,0.68,6.37,11.01,10.288,9.742,840469.46,714421.14,792090.45,16.51
2016-11-25,10.5,11.19,10.68,10.31,690484.62,0.08,0.76,10.956,10.077,9.606,1022783.8,654417.04,776598.29,12.84
2016-11-18,10.8,11.33,10.6,10.5,843830.44,-0.36,-3.29,10.642,10.0,9.497,942334.89,669058.66,775361.89,15.69
2016-11-11,11.3,11.38,10.96,10.68,960100.12,-0.49,-4.28,10.396,9.898,9.38,833402.36,665436.39,771210.62,17.85
2016-11-04,11.15,12.26,11.45,11.09,820121.19,0.36,3.25,10.014,9.762,9.247,698620.0,789584.75,781895.63,15.25
2016-10-28,9.11,11.2,11.09,9.08,1799382.62,1.98,21.73,9.566,9.68,9.125,588372.83,875706.27,800577.39,33.46
2016-10-21,9.3,9.47,9.11,9.1,288240.06,-0.26,-2.77,9.198,9.442,9.056,286050.29,738092.08,834275.62,5.36
2016-10-14,9.06,9.47,9.37,9.06,299167.81,0.32,3.54,9.358,9.397,9.001,395782.43,761731.96,838198.58,5.56
2016-09-30,9.23,9.32,9.05,8.79,286188.34,-0.16,-1.74,9.4,9.319,8.914,497470.42,798055.23,851105.08,5.32
2016-09-23,9.33,9.59,9.21,9.2,268885.31,-0.04,-0.43,9.51,9.292,8.855,880549.5,841298.3,868215.57,5.0
2016-09-14,9.65,9.76,9.25,9.15,287769.94,-0.66,-6.66,9.794,9.196,8.772,1163039.71,869759.76,878319.66,5.35
