date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-21,24.25,24.25,23.6,23.47,0.0,-0.65,-2.68,24.44,25.379,25.879,0.0,15755.9,37651.29,0.0
2017-12-15,24.6,24.88,24.25,24.01,0.0,-0.4,-1.62,24.82,25.811,25.959,0.0,21043.52,39029.18,0.0
2017-12-08,24.51,24.86,24.65,24.2,0.0,-0.06,-0.24,25.234,26.131,26.031,10970.28,29149.25,40532.41,0.0
2017-12-01,24.97,25.0,24.71,24.41,0.0,-0.28,-1.12,25.36,26.38,26.111,20056.71,32850.17,41796.49,0.0
2017-11-24,25.31,25.6,24.99,24.01,0.0,-0.51,-2.0,25.874,26.692,26.206,24873.52,44074.77,43078.44,0.0
2017-11-17,26.33,26.6,25.5,25.29,0.0,-0.82,-3.12,26.318,26.842,26.3,31511.81,49925.11,44849.64,0.0
2017-11-10,25.27,27.35,26.32,25.21,54851.41,1.04,4.11,26.802,26.911,26.33,42087.04,58977.93,46731.62,3.44
2017-11-03,27.15,27.16,25.28,25.18,45432.13,-2.0,-7.33,27.028,26.864,26.332,47328.23,59260.22,45338.08,2.85
2017-10-27,27.24,27.48,27.28,27.0,24084.04,0.07,0.26,27.4,26.847,26.363,45643.64,57305.14,44238.28,1.51
2017-10-20,27.92,27.96,27.21,26.91,33191.45,-0.71,-2.54,27.51,26.617,26.284,63276.02,59404.45,43696.67,2.08
2017-10-13,27.62,28.15,27.92,27.41,52876.17,0.47,1.71,27.366,26.378,26.236,68338.41,59546.68,43543.68,3.31
2017-09-29,27.04,27.99,27.45,26.8,81057.34,0.31,1.14,27.02,26.106,26.17,75868.81,57014.85,42374.94,5.08
2017-09-22,27.83,27.88,27.14,27.01,37009.19,-0.69,-2.48,26.7,25.931,26.117,71192.21,51915.57,40789.18,2.32
2017-09-15,27.21,28.02,27.83,26.8,112245.95,1.34,5.06,26.294,25.842,26.132,68966.65,50742.8,39966.69,7.04
2017-09-08,26.17,26.59,26.49,25.8,58503.41,0.3,1.15,25.724,25.719,26.098,55532.87,42082.11,36480.75,3.67
2017-09-01,25.84,26.48,26.19,25.68,90528.16,0.34,1.31,25.39,25.758,26.173,50754.95,39774.17,35362.05,5.68
2017-08-25,25.0,26.96,25.85,24.98,57674.33,0.74,2.95,25.192,25.748,26.316,38160.89,34485.31,33619.31,3.62
2017-08-18,24.72,25.35,25.11,24.72,25881.4,0.13,0.52,25.162,25.8,26.476,32638.92,31415.94,32096.16,1.62
2017-08-11,24.82,25.2,24.98,24.51,45077.06,0.16,0.65,25.39,25.878,26.657,32518.94,31171.42,33490.63,2.83
2017-08-04,25.2,25.65,24.82,24.61,34613.82,-0.38,-1.51,25.714,25.95,26.874,28631.34,27988.9,39095.74,2.17
2017-07-28,25.7,26.09,25.2,25.07,27557.83,-0.5,-1.95,26.126,26.093,27.069,28793.38,27540.68,39695.55,1.73
2017-07-21,26.26,26.3,25.7,25.11,30064.51,-0.55,-2.1,26.304,26.233,27.256,30809.73,27735.03,40747.18,1.88
2017-07-14,26.6,26.74,26.25,26.19,25281.5,-0.35,-1.32,26.438,26.303,27.43,30192.96,29662.8,42509.16,1.58
2017-07-07,27.0,27.08,26.6,26.55,25639.05,-0.28,-1.04,26.366,26.421,27.57,29823.89,29190.58,45586.84,1.61
2017-06-30,26.16,26.99,26.88,26.01,35424.03,0.79,3.03,26.186,26.477,27.737,27346.45,30879.39,47381.84,2.22
2017-06-23,26.47,27.17,26.09,26.0,37639.58,-0.28,-1.06,26.06,26.588,27.857,26287.98,30949.93,47892.34,2.38
2017-06-16,25.73,26.62,26.37,25.42,26980.66,0.48,1.85,26.162,26.884,28.017,24660.33,32753.32,46190.69,1.71
2017-06-09,25.53,26.77,25.89,25.52,23436.15,0.19,0.74,26.168,27.152,28.159,29132.63,32776.38,46004.96,1.48
2017-06-02,26.28,26.7,25.7,25.01,13251.84,-0.55,-2.1,26.476,27.435,28.28,28557.26,35809.85,46798.88,0.84
2017-05-26,26.56,26.88,26.25,25.35,30131.67,-0.35,-1.32,26.768,27.798,28.437,34412.32,50202.59,48256.64,1.91
2017-05-19,26.49,27.37,26.6,26.43,29501.32,0.2,0.76,27.116,28.044,28.604,35611.88,51850.42,48722.84,1.87
2017-05-12,27.18,27.94,26.4,25.72,49342.19,-1.03,-3.75,27.606,28.279,28.767,40846.31,53759.32,50677.57,3.13
2017-05-05,27.16,27.55,27.43,27.0,20559.28,0.27,0.99,28.136,28.556,29.012,36420.12,55355.51,54614.76,1.3
2017-04-28,28.0,28.39,27.16,26.85,42527.14,-0.83,-2.96,28.394,28.718,29.105,43062.43,61983.09,56732.29,2.69
2017-04-21,29.05,29.19,27.99,27.8,36129.45,-1.06,-3.65,28.828,28.997,29.275,65992.85,63884.29,56567.3,2.29
2017-04-14,29.06,29.4,29.05,28.5,55673.48,0.0,0.0,28.972,29.126,29.401,68088.96,64834.75,58051.79,3.53
