date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,12.16,12.21,11.48,11.47,0.0,-0.73,-5.98,12.028,11.796,11.845,0.0,407776.38,863714.47,0.0
2017-12-08,12.25,12.8,12.21,11.8,0.0,-0.19,-1.53,11.986,11.795,11.905,112800.56,536040.09,975039.06,0.0
2017-12-01,12.21,12.99,12.4,11.92,0.0,0.11,0.9,11.872,11.811,11.93,344650.19,760164.47,1057507.2,0.0
2017-11-24,11.71,12.52,12.29,11.46,0.0,0.53,4.51,11.74,11.842,11.938,521843.1,938050.03,1135444.37,0.0
2017-11-17,11.27,11.83,11.76,11.08,0.0,0.49,4.35,11.596,11.839,11.897,639353.81,1096104.42,1219351.02,0.0
2017-11-10,11.57,11.58,11.27,11.16,564002.81,-0.37,-3.18,11.564,11.829,11.859,815552.76,1192508.43,1256341.52,1.25
2017-11-03,11.77,11.99,11.64,11.41,1159248.12,-0.1,-0.85,11.604,11.872,11.826,959279.62,1206181.33,1271278.31,2.57
2017-10-27,11.56,12.11,11.74,11.53,885964.56,0.17,1.47,11.75,11.864,11.799,1175678.75,1175253.92,1270633.13,1.96
2017-10-20,11.63,11.63,11.57,11.39,587553.56,-0.03,-0.26,11.944,11.811,11.808,1354256.96,1180294.82,1283156.87,1.3
2017-10-13,11.75,11.87,11.6,11.53,880994.75,0.13,1.13,12.082,11.836,11.816,1552855.02,1253973.27,1309195.13,1.95
2017-09-29,12.12,12.12,11.47,11.39,1282637.12,-0.9,-7.28,12.094,11.894,11.793,1569464.1,1319652.57,1291508.34,2.84
2017-09-22,12.83,13.3,12.37,12.29,2241243.75,-0.34,-2.67,12.14,12.014,11.771,1453083.04,1414038.03,1261013.19,4.97
2017-09-15,12.23,13.15,12.71,12.03,1778855.62,0.45,3.67,11.978,12.049,11.7,1174829.09,1354849.93,1198005.63,3.94
2017-09-08,11.67,12.57,12.26,11.48,1580543.88,0.6,5.15,11.678,12.033,11.641,1006332.69,1332838.71,1153354.22,3.5
2017-09-01,11.72,11.94,11.66,11.61,964040.12,-0.04,-0.34,11.59,11.954,11.621,955091.51,1342597.62,1124407.73,2.14
2017-08-25,11.62,11.74,11.7,11.41,700731.81,0.14,1.21,11.694,11.889,11.623,1069841.04,1320174.62,1202291.6,1.55
2017-08-18,11.22,11.62,11.56,11.06,849974.0,0.35,3.12,11.888,11.78,11.6,1374993.02,1336375.3,1223644.72,1.88
2017-08-11,11.79,11.87,11.21,11.12,936373.62,-0.61,-5.16,12.12,11.733,11.577,1534870.77,1366012.34,1233950.27,2.07
2017-08-04,12.2,12.22,11.82,11.58,1324338.0,-0.36,-2.96,12.388,11.805,11.558,1659344.73,1386018.92,1263101.21,2.93
2017-07-28,12.5,12.69,12.18,11.95,1537787.75,-0.49,-3.87,12.318,11.795,11.553,1730103.73,1364416.99,1252566.72,3.41
