date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-07-12,16.79,17.77,17.31,16.04,436205.78,0.58,3.47,17.748,18.558,17.231,742017.04,1057024.0,632801.07,18.07
2017-07-07,17.8,18.32,16.73,16.71,511872.53,-1.17,-6.54,18.126,18.276,17.196,1003756.33,1027550.44,620320.95,21.2
2017-06-30,17.84,18.45,17.9,17.4,502485.5,-0.05,-0.28,18.796,18.042,17.151,1156274.85,989987.28,602900.75,20.82
2017-06-23,18.69,19.69,17.95,17.37,1161845.25,-0.9,-4.78,20.116,17.733,17.06,1658870.85,959678.01,584251.54,48.0
2017-06-16,19.1,19.39,18.85,18.16,1097676.12,-0.35,-1.82,20.374,17.621,16.951,1570652.7,887504.16,527067.39,45.35
2017-06-09,19.7,20.8,19.2,18.77,1744902.25,-0.88,-4.38,19.368,17.405,16.804,1372030.95,796126.82,477190.09,72.09
2017-06-02,24.0,24.48,20.08,19.69,1274465.12,-4.42,-18.04,18.426,17.184,16.616,1051344.55,660131.59,397914.39,52.66
2017-05-26,21.16,26.1,24.5,18.15,3015465.5,5.26,27.34,17.288,16.764,16.412,823699.7,546302.82,349482.11,124.59
2017-05-19,13.88,19.24,19.24,13.77,720754.5,5.42,39.22,15.35,15.941,16.046,260485.16,257718.65,208297.4,29.78
2017-05-12,14.42,14.52,13.82,13.31,104567.4,-0.67,-4.62,14.868,15.647,15.89,204355.63,200513.47,179437.35,4.32
2017-05-05,14.45,15.57,14.49,13.91,141470.23,0.1,0.69,15.442,15.904,16.035,220222.68,208578.14,188821.05,5.85
2017-04-28,14.8,14.9,14.39,13.4,136240.89,-0.42,-2.84,15.942,16.116,16.162,268918.62,213091.46,191609.18,5.63
2017-04-21,16.78,17.04,14.81,14.41,199392.8,-2.02,-12.0,16.24,16.259,16.295,268905.94,215814.23,193597.86,8.24
2017-04-14,16.85,17.8,16.83,16.6,440106.81,0.14,0.84,16.532,16.386,16.435,254952.13,208825.08,193436.0,18.18
2017-04-07,17.04,17.38,16.69,16.5,183902.67,-0.3,-1.77,16.426,16.281,16.514,196671.31,166630.61,182412.45,7.6
2017-03-31,15.87,17.5,16.99,15.71,384949.94,1.11,6.99,16.366,16.202,16.634,196933.6,158253.36,189087.63,15.9
2017-03-24,16.27,16.44,15.88,15.56,136177.5,-0.39,-2.4,16.29,16.048,16.718,157264.3,135697.19,178534.56,5.63
2017-03-17,16.32,16.63,16.27,16.05,129623.73,-0.03,-0.18,16.278,16.06,16.841,162722.52,152661.4,175761.05,5.36
2017-03-10,16.43,16.84,16.3,16.28,148702.7,-0.09,-0.55,16.24,16.15,16.928,162698.04,158876.16,177882.21,6.14
2017-03-03,16.86,16.89,16.39,16.29,185214.14,-0.22,-1.32,16.136,16.133,17.042,136589.92,158361.23,181266.93,7.65
2017-02-24,15.81,16.77,16.61,15.74,186603.41,0.79,4.99,16.038,16.166,17.168,119573.11,169063.96,183878.9,7.71
2017-02-17,15.96,16.49,15.82,15.72,163468.61,-0.26,-1.62,15.806,16.208,17.237,114130.08,170126.9,188677.15,6.75
2017-02-10,15.78,16.43,16.08,15.49,129501.32,0.3,1.9,15.842,16.331,17.442,142600.27,171381.49,200910.18,5.35
2017-02-03,16.0,16.1,15.78,15.6,18162.12,-0.12,-0.76,16.06,16.483,17.683,155054.28,178046.91,218476.99,0.75
2017-01-26,15.37,15.98,15.9,15.2,100130.1,0.45,2.91,16.13,16.747,17.85,180132.54,198194.29,226390.63,4.14
2017-01-20,15.84,15.84,15.45,14.41,159388.27,-0.55,-3.44,16.294,17.066,18.001,218554.81,219921.9,233282.68,6.59
2017-01-13,17.01,18.2,16.0,15.93,305819.56,-1.17,-6.81,16.61,17.387,18.216,226123.72,221371.94,237414.03,12.64
2017-01-06,16.14,17.47,17.17,16.14,191771.36,1.04,6.45,16.82,17.622,18.354,200162.71,198860.71,231844.62,7.92
2016-12-30,16.54,17.26,16.13,15.98,143553.41,-0.59,-3.53,16.906,17.705,18.443,201039.54,196888.26,232891.9,5.93
2016-12-23,17.45,17.58,16.72,16.4,292241.44,-0.31,-1.82,17.364,17.951,18.575,216256.05,204172.63,237460.62,12.07
2016-12-16,17.05,17.07,17.03,15.18,197232.84,-0.02,-0.12,17.838,18.169,18.745,221289.0,198693.85,241379.1,8.15
2016-12-09,17.3,17.48,17.05,16.9,176014.48,-0.55,-3.12,18.164,18.265,18.948,216620.16,207227.4,257300.28,7.27
2016-12-02,18.5,18.65,17.6,17.6,196155.55,-0.82,-4.45,18.424,18.553,19.171,197558.71,230438.88,276622.63,8.1
2016-11-25,18.94,19.48,18.42,17.81,219635.92,-0.67,-3.51,18.504,18.882,19.394,192736.98,258907.06,306280.0,9.08
2016-11-18,18.66,19.9,19.09,18.58,317406.22,0.43,2.3,18.538,18.953,19.539,192089.22,254586.97,358722.36,13.12
2016-11-11,18.23,18.76,18.66,17.81,173888.61,0.31,1.69,18.5,18.936,19.445,176098.7,246643.45,362830.92,7.19
2016-11-04,18.0,18.71,18.35,17.98,80707.27,0.35,1.94,18.366,19.044,19.36,197834.65,253456.12,363092.05,3.34
2016-10-28,18.77,18.96,18.0,18.0,172046.89,-0.59,-3.17,18.682,19.085,19.285,263319.04,264828.53,386126.41,7.11
2016-10-21,18.84,19.18,18.59,18.12,216397.12,-0.31,-1.64,19.26,19.18,19.183,325077.14,268895.55,386227.86,8.94
2016-10-14,18.18,19.39,18.9,18.1,237453.59,0.91,5.06,19.368,19.198,19.031,317084.71,270748.6,383834.74,9.81
2016-09-30,19.82,19.9,17.99,17.7,282568.38,-1.94,-9.73,19.372,19.321,18.869,317188.2,284064.35,382756.14,11.68
