date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-21,19.03,19.28,18.6,18.19,0.0,-0.55,-2.87,19.186,19.889,20.015,0.0,18921.65,38560.65,0.0
2017-12-15,19.25,19.7,19.15,19.04,0.0,-0.14,-0.73,19.682,20.076,20.017,0.0,23643.6,42312.89,0.0
2017-12-08,19.35,19.71,19.29,18.19,0.0,-0.27,-1.38,20.122,20.172,19.909,9600.84,27031.03,46563.46,0.0
2017-12-01,19.14,19.65,19.56,18.4,0.0,0.23,1.19,20.29,20.344,19.877,22248.59,33993.27,49950.42,0.0
2017-11-24,21.07,21.07,19.33,18.93,0.0,-1.75,-8.3,20.552,20.38,19.952,32406.99,39457.91,56602.57,0.0
2017-11-17,21.34,22.9,21.08,20.86,0.0,-0.27,-1.26,20.592,20.522,20.029,37843.31,46015.21,57968.12,0.0
2017-11-10,20.41,21.68,21.35,20.01,48004.22,1.22,6.06,20.47,20.498,19.987,47287.21,52462.39,62858.09,2.73
2017-11-03,20.63,21.35,20.13,20.06,63238.73,-0.74,-3.55,20.222,20.414,19.879,44461.21,54115.5,63562.49,3.59
2017-10-27,19.31,21.44,20.87,19.31,50791.99,1.34,6.86,20.398,20.441,19.775,45737.96,53447.85,62376.9,2.89
2017-10-20,20.48,20.48,19.53,19.18,27181.6,-0.94,-4.59,20.208,20.26,19.697,46508.84,54006.33,62470.81,1.54
2017-10-13,20.42,21.2,20.47,20.13,47219.5,0.36,1.79,20.452,20.14,19.693,54187.11,58199.65,63235.88,2.68
2017-09-29,21.05,21.15,20.11,20.0,33874.22,-0.9,-4.28,20.526,19.957,19.605,57637.58,60982.17,63120.62,1.92
2017-09-22,19.97,21.99,21.01,19.73,69622.47,1.09,5.47,20.606,19.646,19.561,63769.79,66095.89,63381.94,6.71
2017-09-15,20.72,20.94,19.92,19.75,54646.41,-0.83,-4.0,20.484,19.41,19.522,61157.75,65907.56,64561.35,5.27
2017-09-08,20.84,21.4,20.75,20.51,65572.94,-0.09,-0.43,20.312,19.523,19.506,61503.81,73747.23,66606.22,6.32
2017-09-01,20.53,21.12,20.84,19.82,64471.86,0.33,1.61,19.828,19.535,19.551,62212.2,69921.04,68386.08,6.21
2017-08-25,20.42,21.3,20.51,20.21,64535.26,0.11,0.54,19.388,19.475,19.707,64326.77,73253.79,70606.23,6.22
2017-08-18,19.0,20.8,20.4,19.0,56562.28,1.34,7.03,18.686,19.344,19.816,68422.0,73009.48,88419.54,5.45
2017-08-11,18.46,19.8,19.06,18.15,56376.72,0.73,3.98,18.336,19.109,20.136,70657.38,71305.94,85885.77,5.43
2017-08-04,18.41,19.12,18.33,17.91,69114.87,-0.31,-1.66,18.734,19.134,20.401,85990.65,70935.3,84495.44,6.66
2017-07-28,17.12,18.97,18.64,16.72,75044.71,1.64,9.65,19.242,19.246,20.681,77629.87,68272.11,86710.23,7.23
2017-07-21,18.65,18.65,17.0,16.05,85011.41,-1.65,-8.85,19.562,19.253,20.894,82180.81,65259.07,86648.66,8.19
