date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,21.15,22.26,21.89,20.51,0.0,0.55,2.58,21.886,24.424,23.39,0.0,125655.93,143474.11,0.0
2017-12-08,20.94,21.9,21.34,19.25,0.0,0.22,1.04,22.868,25.196,23.228,21098.06,179340.53,146439.31,0.0
2017-12-01,20.99,21.49,21.12,19.69,0.0,0.32,1.54,23.73,25.739,23.229,52205.09,209798.9,149228.42,0.0
2017-11-24,23.2,25.02,20.8,20.8,0.0,-3.48,-14.33,24.568,25.895,23.348,89979.94,218667.19,152734.6,0.0
2017-11-17,26.51,28.07,24.28,24.28,0.0,-2.52,-9.4,25.638,26.088,23.428,157493.06,232056.91,155061.06,0.0
2017-11-10,25.55,27.43,26.8,24.57,105490.28,1.15,4.48,26.962,25.98,23.327,251311.85,255207.3,157841.92,26.37
2017-11-03,25.49,25.99,25.65,23.51,155535.19,0.34,1.34,27.524,25.531,23.149,337583.01,256443.48,156895.42,38.88
2017-10-27,26.18,26.4,25.31,24.17,188874.22,-0.84,-3.21,27.748,24.936,23.033,367392.71,248317.79,152892.82,47.22
2017-10-20,29.29,29.5,26.15,25.6,337565.59,-4.75,-15.37,27.222,24.264,22.855,347354.44,233227.52,146154.74,84.39
2017-10-13,29.97,31.8,30.9,26.4,469093.97,1.29,4.36,26.538,23.539,22.693,306620.77,203343.86,134429.35,117.27
2017-09-29,26.8,30.95,29.61,24.41,536846.06,2.84,10.61,24.998,22.355,22.489,259102.76,161292.29,118136.75,134.21
2017-09-22,22.67,26.77,26.77,21.93,304583.69,4.09,18.03,23.538,21.259,22.343,175303.96,113538.09,102193.17,76.15
2017-09-15,22.98,23.19,22.68,22.39,88682.88,-0.05,-0.22,22.124,20.719,22.24,129242.87,88657.93,89311.08,22.17
2017-09-08,23.14,24.17,22.73,22.51,133897.27,-0.47,-2.03,21.306,20.8,22.388,119100.6,86802.02,88800.01,33.47
2017-09-01,23.3,24.5,23.2,22.2,231503.89,0.89,3.99,20.54,20.767,22.54,100066.94,78065.21,85872.28,57.88
2017-08-25,19.7,22.31,22.31,19.47,117852.05,2.61,13.25,19.712,20.674,22.767,63481.82,60476.54,80507.79,29.46
2017-08-18,18.74,20.24,19.7,18.6,74278.24,1.11,5.97,18.98,20.766,23.284,51772.22,57347.37,77104.29,18.57
2017-08-11,19.12,19.36,18.59,18.5,37971.56,-0.31,-1.64,19.314,21.13,23.908,48073.0,57467.85,83294.06,9.49
2017-08-04,19.06,19.35,18.9,18.65,38728.98,-0.16,-0.84,20.294,21.446,24.918,54503.44,59081.96,95705.49,9.68
2017-07-28,18.66,19.65,19.06,18.49,48578.28,0.41,2.2,20.994,21.847,25.778,56063.47,65514.84,107970.55,12.14
2017-07-21,21.3,21.35,18.65,18.43,59304.03,-2.72,-12.73,21.636,22.622,26.656,57471.26,74981.21,118352.97,14.83
2017-07-14,23.19,23.29,21.37,21.26,55782.14,-2.12,-9.03,22.552,23.427,27.463,62922.51,90848.25,129915.95,13.95
2017-07-07,22.55,23.67,23.49,22.3,70123.77,1.09,4.87,22.946,23.76,28.093,66862.7,89964.23,134455.6,17.53
2017-06-30,22.15,22.9,22.4,21.77,46529.12,0.13,0.58,22.598,23.975,28.598,63660.48,90798.0,139946.93,11.63
2017-06-23,23.35,23.67,22.27,21.78,55617.23,-0.96,-4.13,22.7,24.312,29.108,74966.22,93679.36,147218.75,13.9
2017-06-16,23.12,24.16,23.23,22.26,86560.3,-0.11,-0.47,23.608,24.86,29.539,92491.17,100539.04,145155.96,21.64
2017-06-09,22.01,23.5,23.34,21.72,75483.09,1.59,7.31,24.302,25.801,29.944,118773.98,96861.22,145429.42,18.87
2017-06-02,23.7,23.9,21.75,20.61,54112.68,-1.16,-5.06,24.574,26.685,30.344,113065.76,109120.26,150296.6,13.53
2017-05-26,26.1,26.77,22.91,21.88,103057.8,-3.9,-14.55,25.352,28.39,30.842,117935.51,132329.01,155707.6,25.76
2017-05-19,26.53,27.57,26.81,26.03,143241.97,0.11,0.41,25.924,29.709,31.524,112392.5,150426.25,160890.6,35.81
2017-05-12,24.59,27.88,26.7,23.72,217974.38,2.0,8.1,26.112,30.689,32.168,108586.91,161724.73,171698.73,54.49
2017-05-05,25.8,25.8,24.7,24.7,46941.98,-0.94,-3.67,27.3,31.499,32.701,74948.45,168983.64,175437.79,11.74
2017-04-28,25.77,25.85,25.64,23.61,78461.4,-0.13,-0.5,28.796,32.426,33.55,105174.76,178946.98,200701.23,19.62
2017-04-21,26.95,26.95,25.77,25.48,75342.78,-1.98,-7.13,31.428,33.22,34.45,146722.51,189095.87,196864.76,18.84
2017-04-14,30.5,31.79,27.75,27.7,124214.02,-4.89,-14.98,33.494,33.903,34.516,188459.99,200758.14,193117.03,31.05
2017-04-07,31.99,33.5,32.64,31.99,49782.07,0.46,1.43,35.266,34.218,33.97,214862.55,189772.87,186922.07,12.45
2017-03-31,38.67,38.78,32.18,31.58,198073.53,-6.62,-17.06,35.698,34.086,34.039,263018.84,193997.62,194139.96,49.52
2017-03-24,36.0,39.2,38.8,35.8,286200.16,2.7,7.48,36.056,34.003,34.143,252719.19,191472.93,193921.43,71.55
2017-03-17,36.42,38.3,36.1,35.33,284030.19,-0.51,-1.39,35.012,33.294,33.869,231469.23,179086.2,188493.27,71.01
2017-03-10,34.8,37.96,36.61,34.59,256226.8,1.81,5.2,34.312,33.339,33.729,213056.28,171354.95,182522.21,64.06
2017-03-03,33.81,37.37,34.8,33.44,290563.5,0.83,2.44,33.17,33.646,33.537,164683.2,181672.74,177608.57,72.64
2017-02-24,33.6,34.36,33.97,31.24,146575.31,0.39,1.16,32.474,33.903,33.447,124976.41,181891.94,169540.36,36.64
2017-02-17,32.59,34.99,33.58,32.3,179950.36,0.98,3.01,31.95,34.674,33.407,130226.67,222455.49,171306.9,44.99
2017-02-10,30.92,34.76,32.6,30.92,191965.42,1.7,5.5,31.576,35.68,33.393,126703.16,204633.65,170586.62,47.99
2017-02-03,31.27,31.46,30.9,30.68,14361.4,-0.42,-1.34,32.366,35.129,33.465,129653.61,185475.93,168643.09,3.59
2017-01-26,31.1,31.98,31.32,29.83,92029.56,-0.03,-0.1,34.122,33.721,33.721,198662.28,184071.26,184071.26,23.01
2017-01-20,31.45,32.0,31.35,29.0,172826.61,-0.36,-1.14,35.332,33.988,33.988,238807.48,194298.11,194298.11,43.21
2017-01-13,36.0,36.68,31.71,31.36,162332.81,-4.84,-13.24,37.398,34.318,34.318,314684.31,196982.05,196982.05,40.58
2017-01-06,39.79,40.7,36.55,36.5,206717.69,-3.13,-7.89,39.784,34.69,34.69,282564.15,201931.94,201931.94,51.68
2016-12-30,36.96,43.8,39.68,36.3,359404.72,2.31,6.18,37.892,34.38,34.38,241298.25,201134.32,201134.32,89.85
2016-12-23,41.36,41.79,37.37,37.37,292755.56,-4.31,-10.34,33.32,33.32,33.32,169480.24,169480.24,169480.24,73.19
2016-12-16,48.0,51.35,41.68,41.0,552210.75,-1.96,-4.49,32.308,32.308,32.308,138661.41,138661.41,138661.41,138.05
2016-12-09,29.8,43.64,43.64,29.8,1732.01,16.55,61.09,29.183,29.183,29.183,811.62,811.62,811.62,0.43
2016-12-02,18.5,27.09,27.09,18.5,388.19,10.27,61.06,21.955,21.955,21.955,351.43,351.43,351.43,0.1
2016-11-25,10.54,16.82,16.82,10.54,314.67,1.76,20.05,16.82,16.82,16.82,314.67,314.67,314.67,0.08
