date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,25.93,26.8,26.07,25.11,0.0,0.16,0.62,26.39,26.535,25.75,0.0,12146.34,32245.23,0.0
2017-12-08,25.5,26.42,25.91,23.6,0.0,0.49,1.93,26.624,26.63,25.697,2749.38,15429.27,34566.35,0.0
2017-12-01,26.28,26.85,25.42,23.6,0.0,-1.57,-5.82,26.69,26.719,25.781,7699.75,21707.84,37012.39,0.0
2017-11-24,27.13,29.95,26.99,26.9,0.0,-0.57,-2.07,26.834,27.048,25.875,11139.71,29256.19,41853.62,0.0
2017-11-17,27.01,28.55,27.56,26.03,0.0,0.32,1.18,26.736,26.95,26.229,18681.11,34273.67,41927.37,0.0
2017-11-10,26.24,27.77,27.24,25.3,13746.88,1.0,3.81,26.68,26.797,26.745,24292.69,42653.31,45892.86,4.13
2017-11-03,26.0,26.79,26.24,24.66,24751.86,0.1,0.38,26.636,26.438,27.121,28109.16,46916.13,47220.51,7.44
2017-10-27,26.5,26.79,26.14,25.51,17199.8,-0.36,-1.36,26.748,25.981,27.506,35715.93,48332.05,47657.84,5.17
2017-10-20,26.93,28.16,26.5,24.6,37707.01,-0.78,-2.86,27.262,25.65,27.897,47372.67,49916.99,48934.06,11.34
2017-10-13,27.38,28.18,27.28,26.61,28057.9,0.26,0.96,27.164,25.368,28.211,49866.22,49861.53,48414.91,8.44
2017-09-29,26.86,27.74,27.02,26.47,32829.24,0.22,0.82,26.914,24.965,28.527,61013.92,52344.11,48792.73,9.87
2017-09-22,30.88,30.88,26.8,26.3,62785.68,-1.91,-6.65,26.24,24.763,28.781,65723.09,53703.44,47323.02,18.88
2017-09-07,26.2,29.97,28.71,26.12,75483.5,2.7,10.38,25.214,24.843,29.056,60948.18,52316.95,45252.3,22.7
2017-09-01,26.2,26.59,26.01,25.0,50174.78,-0.02,-0.08,24.038,24.702,29.189,52461.32,54451.05,43269.93,15.09
2017-08-25,23.66,26.79,26.03,23.62,83796.41,2.38,10.06,23.572,25.508,29.548,49856.84,49581.07,43211.97,25.2
2017-08-18,21.65,23.99,23.65,21.55,56375.07,1.98,9.14,23.016,26.693,30.027,43674.29,49132.41,41232.0,16.95
2017-08-11,22.68,23.48,21.67,21.41,38911.16,-1.16,-5.08,23.286,27.803,30.594,41683.78,47524.9,39846.55,11.7
2017-08-04,23.93,23.93,22.83,22.01,33049.17,-0.85,-3.59,24.472,29.031,31.236,43685.71,46983.64,39926.64,9.94
2017-07-28,23.0,24.66,23.68,23.0,37152.39,0.43,1.85,25.366,30.143,31.845,56440.78,47951.13,45776.27,11.17
2017-07-21,24.62,24.67,23.25,22.27,52883.66,-1.75,-7.0,27.444,31.053,32.611,49305.3,46968.28,47665.72,15.9
2017-07-14,27.6,27.6,25.0,24.27,46422.53,-2.6,-9.42,30.37,32.088,33.341,54590.52,45241.36,48569.94,13.96
2017-07-07,27.2,27.8,27.6,26.96,48920.82,0.3,1.1,32.32,32.798,34.156,53366.02,40942.6,52718.87,14.71
2017-06-30,30.66,30.66,27.3,26.62,96824.51,-6.77,-19.87,33.59,33.268,34.711,50281.56,38187.64,55476.33,29.12
2017-06-23,34.07,34.07,34.07,34.07,1475.0,-3.81,-10.06,34.92,33.675,35.296,39461.48,32088.81,57565.39,0.59
2017-03-17,34.49,39.99,37.88,34.26,79309.76,3.13,9.01,34.662,33.588,35.476,44631.26,36842.86,61174.86,31.72
2017-03-10,33.9,35.42,34.75,33.9,40300.0,0.8,2.36,33.806,33.36,35.332,35892.19,33331.6,63887.46,16.12
2017-03-03,33.95,34.16,33.95,32.67,33498.51,0.0,0.0,33.276,33.385,35.365,28519.19,32168.2,67317.34,13.4
2017-02-24,32.97,34.38,33.95,31.56,42724.14,1.17,3.57,32.946,33.44,35.444,26093.73,32869.63,73353.23,17.09
2017-02-17,33.57,34.49,32.78,32.5,27323.87,-0.82,-2.44,32.43,33.547,35.374,24716.14,43601.41,78627.42,10.93
2017-02-10,32.11,34.49,33.6,32.11,35614.43,1.5,4.67,32.514,34.168,35.432,29054.46,48363.17,89739.92,14.24
2017-02-03,32.3,32.74,32.1,31.93,3435.0,-0.2,-0.62,32.914,34.593,36.121,30771.01,51898.53,89567.02,1.37
2017-01-26,31.43,32.79,32.3,31.42,21371.23,0.93,2.96,33.494,35.513,36.824,35817.21,64495.14,91848.77,8.55
2017-01-20,32.71,33.07,31.37,29.71,35836.18,-1.83,-5.51,33.934,36.153,37.321,39645.54,72765.02,91972.8,14.33
2017-01-13,35.35,36.31,33.2,32.37,49015.47,-2.4,-6.74,34.664,36.917,37.703,62486.68,83041.96,91675.2,19.6
2017-01-06,35.1,36.94,35.6,34.85,44197.16,0.6,1.71,35.822,37.363,38.1,67671.87,85506.86,91025.7,17.68
2016-12-30,34.5,35.45,35.0,33.51,28666.02,0.5,1.45,36.272,37.303,38.632,73026.05,94443.32,90467.02,8.7
2016-12-23,34.9,35.98,34.5,34.5,40512.85,-0.52,-1.49,37.532,37.344,39.091,93173.07,102466.49,90553.27,12.29
2016-12-16,42.89,42.89,35.02,33.58,150041.91,-3.97,-10.18,38.372,37.447,39.384,105884.51,113836.83,90604.59,45.53
2016-12-09,37.5,41.63,38.99,37.06,74941.42,1.14,3.01,39.17,37.2,39.968,103597.24,113653.43,85993.0,22.74
2016-12-02,41.77,42.16,37.85,37.82,70968.06,-3.45,-8.35,38.904,36.696,40.113,103341.85,131116.66,84483.73,21.53
2016-11-25,38.49,41.88,41.3,38.38,129401.1,2.6,6.72,38.334,37.649,40.681,115860.59,127235.51,83492.0,39.27
2016-11-18,39.25,40.5,38.7,37.51,104070.05,-0.31,-0.8,37.156,38.134,41.526,111759.91,119202.4,79633.07,31.58
2016-11-11,37.61,39.48,39.01,36.33,138605.59,1.35,3.58,36.522,38.489,42.941,121789.14,111180.59,77962.41,42.06
2016-11-04,35.85,37.88,37.66,35.65,73664.44,2.66,7.6,35.23,38.488,44.21,123709.61,100308.43,74503.2,22.35
2016-10-28,35.48,37.49,35.0,34.72,133561.77,-0.41,-1.16,34.488,38.837,45.369,158891.48,96544.54,77649.46,40.53
2016-10-21,35.39,36.23,35.41,34.49,108897.69,-0.12,-0.34,36.964,39.96,46.949,138610.42,86490.73,79029.31,33.04
2016-10-14,32.6,36.16,35.53,32.3,154216.23,2.98,9.15,39.112,40.838,48.044,126644.9,78640.05,80326.99,46.8
2016-09-30,33.79,33.79,32.55,30.3,148207.92,-1.4,-4.12,40.456,41.32,49.212,100572.03,67372.36,78978.7,44.97
2016-09-23,32.99,37.22,33.95,32.88,249573.8,-13.43,-28.34,41.746,42.735,50.575,76907.25,58332.57,81707.79,75.73
2016-03-23,46.94,47.5,47.38,45.9,32156.47,1.23,2.67,43.186,43.53,51.418,34197.59,37850.8,75817.95,19.29
