date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,5.71,5.79,5.71,5.62,0.0,0.02,0.35,5.84,6.343,6.611,0.0,120413.02,123502.53,0.0
2017-12-08,5.95,5.97,5.69,5.5,0.0,-0.26,-4.37,5.988,6.472,6.668,14303.31,128956.63,134171.88,0.0
2017-12-01,5.88,5.97,5.95,5.78,0.0,0.09,1.54,6.098,6.604,6.759,42754.78,139772.16,140799.99,0.0
2017-11-24,6.0,6.05,5.86,5.79,0.0,-0.13,-2.17,6.284,6.716,6.822,95205.35,152172.2,144632.65,0.0
2017-11-17,6.45,6.51,5.99,5.77,0.0,-0.46,-7.13,6.604,6.839,6.889,208471.68,162624.39,150343.24,0.0
2017-11-10,6.26,6.51,6.45,6.2,71516.56,0.21,3.37,6.846,6.946,6.954,240826.03,175617.65,155914.5,3.44
2017-11-03,6.86,6.87,6.24,6.16,142257.33,-0.64,-9.3,6.956,6.991,6.999,243609.95,178580.18,158915.68,6.85
2017-10-27,7.58,7.58,6.88,6.85,262252.84,-0.58,-7.78,7.11,7.047,7.03,236789.54,181290.33,154526.42,12.62
2017-10-20,7.18,8.13,7.46,6.81,566331.69,0.26,3.61,7.148,7.002,7.037,209139.05,168433.65,146823.14,27.25
2017-10-13,7.15,7.23,7.2,6.99,161771.75,0.2,2.86,7.074,6.927,7.049,116777.1,125961.19,122928.4,7.78
2017-09-29,7.01,7.04,7.0,6.72,85436.16,-0.01,-0.14,7.046,6.878,7.059,110409.26,126592.05,119042.7,4.11
2017-09-22,7.07,7.16,7.01,6.93,108155.24,-0.06,-0.85,7.026,6.864,7.095,113550.4,139387.12,118542.56,5.2
2017-09-15,7.09,7.24,7.07,7.05,124000.41,-0.02,-0.28,6.984,6.913,7.144,125791.12,141827.83,120795.03,5.97
2017-09-08,7.04,7.16,7.09,7.01,104521.95,0.03,0.42,6.856,6.928,7.183,127728.24,137093.11,122920.47,5.03
2017-09-01,6.89,7.1,7.06,6.88,129932.53,0.16,2.32,6.78,6.938,7.259,135145.28,138062.09,125094.79,6.25
2017-08-25,6.79,6.93,6.9,6.75,101141.88,0.1,1.47,6.71,6.962,7.353,142774.84,136211.35,123392.49,4.87
2017-08-18,6.43,6.9,6.8,6.41,169358.84,0.37,5.75,6.702,7.007,7.448,165223.83,139251.17,126934.11,8.15
2017-08-11,6.66,6.77,6.43,6.41,133686.0,-0.28,-4.17,6.842,7.012,7.582,157864.54,127762.52,125566.49,6.43
2017-08-04,6.7,6.86,6.71,6.64,141607.17,0.0,0.0,7.0,7.072,7.741,146457.98,125212.64,125200.5,6.81
2017-07-28,6.77,6.94,6.71,6.56,168080.33,-0.15,-2.19,7.096,7.17,7.891,140978.89,119895.61,124508.09,8.09
2017-07-21,6.91,7.32,6.86,6.72,213386.83,-0.64,-8.53,7.214,7.239,8.048,129647.86,111493.35,124293.36,10.27
2017-07-06,7.25,7.79,7.5,7.16,132562.36,0.28,3.88,7.312,7.325,8.193,113278.52,97698.0,120906.47,6.38
2017-06-30,7.19,7.32,7.22,7.06,76653.2,0.03,0.42,7.182,7.374,8.296,97660.5,99762.24,118998.45,3.69
2017-06-23,7.3,7.51,7.19,7.03,114211.74,-0.11,-1.51,7.144,7.437,8.428,103967.31,108747.83,121258.41,5.62
2017-06-16,7.33,7.45,7.3,6.96,111425.17,-0.05,-0.68,7.244,7.58,8.545,98812.32,112127.5,116381.53,5.48
2017-06-09,6.93,7.78,7.35,6.87,131540.11,0.5,7.3,7.264,7.743,8.67,93338.84,110573.62,115433.55,6.47
2017-06-02,7.13,7.23,6.85,6.64,54472.28,-0.18,-2.56,7.338,7.889,8.77,82117.49,114617.04,115468.11,2.68
2017-05-26,7.65,7.7,7.03,6.65,108187.24,-0.66,-8.58,7.566,8.152,8.921,101863.98,123370.45,117470.41,5.33
2017-05-19,7.46,7.82,7.69,7.32,88436.8,0.29,3.92,7.73,8.41,9.075,113528.34,125188.36,118567.08,4.35
2017-05-12,7.64,7.81,7.4,7.18,84057.76,-0.32,-4.14,7.916,8.612,9.182,125442.68,129120.57,120904.14,4.14
2017-05-05,7.86,8.08,7.72,7.72,75433.37,-0.27,-3.38,8.222,8.857,9.296,127808.4,137093.38,124178.14,3.71
2017-04-28,7.85,8.34,7.99,7.02,153204.72,0.14,1.78,8.44,9.06,9.407,147116.59,144114.94,128026.34,7.54
2017-04-21,8.62,8.63,7.85,7.6,166509.06,-0.77,-8.93,8.738,9.218,9.514,144876.93,138234.67,128784.39,8.2
2017-04-14,8.95,9.19,8.62,8.56,148008.47,-0.31,-3.47,9.09,9.418,9.639,136848.37,133769.0,128976.84,7.29
2017-04-07,8.77,9.14,8.93,8.77,95886.38,0.12,1.36,9.308,9.51,9.76,132798.46,120635.56,133991.51,4.72
