date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,5.07,5.12,5.11,4.95,0.0,0.04,0.79,5.142,5.655,6.828,0.0,131145.99,189720.31,0.0
2017-12-08,5.16,5.16,5.07,4.82,0.0,-0.1,-1.93,5.25,5.934,6.997,12627.8,152737.02,196534.86,0.0
2017-12-01,5.07,5.21,5.17,4.96,0.0,0.13,2.58,5.364,6.213,7.167,69717.34,177413.98,204620.65,0.0
2017-11-24,5.28,5.31,5.04,4.98,0.0,-0.28,-5.26,5.6,6.493,7.317,115593.8,211187.27,212653.87,0.0
2017-11-17,5.66,5.84,5.32,5.32,0.0,-0.33,-5.84,5.83,6.765,7.495,189495.48,245116.6,219003.34,0.0
2017-11-10,5.62,5.81,5.65,5.6,63139.02,0.01,0.18,6.168,7.023,7.655,262291.98,295810.69,230476.79,1.89
2017-11-03,6.34,6.42,5.64,5.41,285447.69,-0.71,-11.18,6.618,7.222,7.83,292846.24,296316.66,236178.33,8.54
2017-10-27,6.19,6.49,6.35,6.15,229382.27,0.16,2.58,7.062,7.454,8.002,285110.62,281138.33,232815.75,6.86
2017-10-20,6.9,6.9,6.19,6.13,369508.41,-0.82,-11.7,7.386,7.607,8.142,306780.73,281773.33,230581.44,11.05
2017-10-13,7.22,8.1,7.01,6.96,363982.5,-0.89,-11.27,7.7,7.816,8.277,300737.72,265606.91,215179.86,10.89
2017-03-10,7.86,8.02,7.9,7.83,215910.31,0.04,0.51,7.878,8.0,8.354,329329.4,248294.64,204150.04,6.46
2017-03-03,7.97,8.0,7.86,7.5,246769.61,-0.11,-1.38,7.826,8.06,8.387,299787.08,240332.7,202579.43,7.38
2017-02-24,7.72,8.08,7.97,7.7,337732.84,0.21,2.71,7.846,8.121,8.433,277166.03,231827.32,199390.65,10.1
2017-02-17,7.87,7.93,7.76,7.69,339293.34,-0.14,-1.77,7.828,8.14,8.489,256765.92,214120.48,194585.75,10.15
2017-02-10,7.63,7.93,7.9,7.44,506940.88,0.26,3.4,7.932,8.225,8.553,230476.1,192890.08,189283.27,15.16
2017-02-03,8.01,8.02,7.64,7.63,68198.75,-0.32,-4.02,8.122,8.287,8.596,167259.88,165142.89,173790.42,2.04
2017-01-26,7.82,7.99,7.96,7.63,133664.34,0.08,1.01,8.294,8.437,8.646,180878.31,176040.01,185998.96,4.0
2017-01-20,8.24,8.37,7.88,7.46,235732.3,-0.4,-4.83,8.396,8.55,8.649,186488.61,184493.18,190885.85,7.05
2017-01-13,8.84,8.91,8.28,8.2,207844.25,-0.57,-6.44,8.452,8.677,8.67,171475.03,179389.55,191906.99,6.22
2017-01-06,8.52,9.09,8.85,8.43,190859.77,0.35,4.12,8.518,8.737,8.674,155304.06,164752.81,203855.75,5.71
2016-12-30,8.47,8.78,8.5,8.47,136290.89,0.03,0.35,8.452,8.708,8.611,163025.9,160005.44,205317.4,4.08
2016-12-23,8.16,8.72,8.47,8.11,161715.83,0.31,3.8,8.58,8.713,8.557,171201.71,164826.17,210105.08,4.84
2016-12-16,8.51,8.6,8.16,7.56,160664.42,-0.45,-5.23,8.704,8.744,8.508,182497.75,166953.98,231685.6,4.81
2016-12-09,8.3,8.7,8.61,8.3,126989.37,0.09,1.06,8.902,8.837,8.458,187304.07,175051.02,243036.73,3.8
2016-12-02,9.17,9.22,8.52,8.41,229468.97,-0.62,-6.78,8.956,8.881,8.385,174201.57,185676.46,252663.68,6.86
2016-11-25,9.09,9.4,9.14,8.9,177169.94,0.05,0.55,8.964,8.904,8.31,156984.98,182437.95,256951.09,5.3
2016-11-18,9.15,9.47,9.09,9.06,218196.03,-0.06,-0.66,8.846,8.854,8.21,158450.62,195957.91,260512.87,6.53
2016-11-11,8.87,9.21,9.15,8.78,184696.06,0.27,3.04,8.784,8.748,8.106,151410.21,197278.53,262461.06,5.52
2016-11-04,8.73,9.02,8.88,8.73,61476.83,0.32,3.74,8.772,8.662,8.011,162797.96,204424.43,270865.68,1.84
2016-10-28,8.59,8.87,8.56,8.53,143386.06,0.01,0.12,8.806,8.611,7.917,197151.35,242958.69,277284.1,4.29
2016-10-21,8.8,8.9,8.55,8.35,184498.14,-0.23,-2.62,8.844,8.514,7.838,207890.91,250629.36,292511.8,5.52
2016-10-14,9.12,9.25,8.78,8.73,182993.95,-0.31,-3.41,8.862,8.4,7.754,233465.2,255384.0,298971.03,5.47
2016-09-30,9.01,9.3,9.09,8.59,241634.81,0.04,0.44,8.712,8.272,7.65,243146.84,296417.23,300960.37,7.23
2016-09-23,8.71,9.5,9.05,8.71,233243.78,0.3,3.43,8.552,8.079,7.516,246050.89,311022.44,302157.87,6.98
2016-09-14,8.45,8.89,8.75,8.3,197083.89,0.11,1.27,8.416,7.888,7.399,288766.03,319650.91,303594.16,5.89
2016-09-09,8.01,8.84,8.64,8.01,312369.56,0.61,7.6,8.184,7.715,7.301,293367.81,331464.22,311245.51,9.34
2016-09-02,8.3,8.6,8.03,7.91,231402.17,-0.26,-3.14,7.938,7.566,7.208,277302.81,325067.84,314815.01,6.92
2016-08-26,8.28,8.47,8.29,8.06,256155.06,-0.08,-0.96,7.832,7.463,7.155,349687.61,327643.59,324070.98,7.66
2016-08-19,7.63,8.59,8.37,7.55,446819.47,0.78,10.28,7.606,7.36,7.061,375993.99,337306.93,330855.35,13.36
2016-08-12,7.34,7.74,7.59,7.3,220092.81,0.18,2.43,7.36,7.223,6.962,350535.79,311609.52,329109.14,6.58
2016-08-05,7.48,7.57,7.41,7.01,232044.52,-0.09,-1.2,7.246,7.162,6.905,369560.63,334394.23,337267.85,6.94
2016-07-29,7.1,7.85,7.5,7.05,593326.19,0.34,4.75,7.194,7.108,6.847,372832.87,342558.05,340955.57,17.75
2016-07-22,7.15,7.39,7.16,7.05,387686.94,0.02,0.28,7.094,7.028,6.756,305599.58,305503.5,322204.08,11.59
2016-07-15,7.03,7.21,7.14,6.96,319528.47,0.12,1.71,7.114,6.953,6.687,298619.87,293293.3,320998.93,9.56
