date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,5.86,5.96,5.84,5.83,0.0,-0.01,-0.17,6.124,6.514,6.783,0.0,123007.98,342609.07,0.0
2017-12-08,6.1,6.14,5.85,5.72,0.0,-0.26,-4.25,6.316,6.653,6.834,30577.75,153766.45,364996.04,0.0
2017-12-01,6.39,6.39,6.11,6.0,0.0,-0.27,-4.23,6.502,6.793,6.877,85397.27,238624.47,376684.74,0.0
2017-11-24,6.45,6.45,6.38,6.19,0.0,-0.06,-0.93,6.66,6.929,6.916,120937.23,378888.62,396741.59,0.0
2017-11-17,6.8,6.89,6.44,6.4,0.0,-0.36,-5.29,6.754,6.988,6.934,172967.64,426050.01,404180.68,0.0
2017-11-10,6.8,6.91,6.8,6.69,152888.77,0.02,0.29,6.904,7.034,6.955,246015.97,447466.44,419024.99,0.7
2017-11-03,6.9,6.97,6.78,6.65,274097.59,-0.12,-1.74,6.99,7.046,6.964,276955.14,480954.46,427587.7,1.26
2017-10-27,6.85,6.91,6.9,6.78,177699.8,0.05,0.73,7.084,7.064,6.975,391851.66,479343.47,422675.88,0.82
2017-10-20,7.18,7.18,6.85,6.74,260152.02,-0.34,-4.73,7.198,7.048,6.965,636840.0,496495.24,418434.39,1.19
2017-10-13,7.25,7.3,7.19,7.15,365241.66,-0.04,-0.55,7.222,7.053,6.967,679132.38,536092.62,418434.39,1.68
2017-09-29,7.19,7.35,7.23,7.15,307584.62,-0.02,-0.28,7.164,7.051,6.962,648916.91,562210.17,415398.83,1.41
2017-09-22,7.51,7.72,7.25,7.17,848580.19,-0.22,-2.94,7.102,7.015,6.938,684953.78,576225.64,411031.94,3.9
2017-09-15,6.99,7.58,7.47,6.99,1402641.5,0.5,7.17,7.044,6.96,6.927,566835.29,514745.01,375724.54,6.44
2017-09-08,6.9,7.13,6.97,6.87,471613.94,0.07,1.01,6.898,6.903,6.914,356150.48,414594.56,317908.47,2.17
2017-09-01,6.95,6.95,6.9,6.84,214164.31,-0.02,-0.29,6.884,6.879,6.947,393052.86,382311.36,308064.62,0.98
2017-08-25,6.97,7.16,6.92,6.83,487768.97,-0.04,-0.57,6.938,6.875,6.992,475503.42,390583.54,320210.41,2.24
2017-08-18,6.77,6.97,6.96,6.71,257987.72,0.22,3.26,6.928,6.881,7.05,467497.5,374220.95,330460.84,1.18
2017-08-11,6.87,7.02,6.74,6.71,349217.47,-0.16,-2.32,6.876,6.885,7.094,462654.73,366008.29,338086.55,1.6
2017-08-04,7.1,7.14,6.9,6.85,656125.81,-0.27,-3.77,6.908,6.881,7.167,473038.64,340373.55,342440.25,3.01
2017-07-28,6.83,7.37,7.17,6.59,626417.12,0.3,4.37,6.874,6.881,7.24,371569.86,300776.15,370715.94,2.88
2017-07-21,6.7,6.95,6.87,6.3,447739.38,0.17,2.54,6.812,6.873,7.295,305663.66,268587.49,371134.08,2.06
2017-07-14,6.92,6.93,6.7,6.66,233773.89,-0.2,-2.9,6.834,6.861,7.353,280944.4,245838.24,368508.86,1.07
2017-07-07,6.75,7.05,6.9,6.63,401137.0,0.17,2.53,6.894,6.894,7.42,269361.85,236704.08,382192.91,1.84
