date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,12.25,12.75,12.67,12.16,0.0,0.35,2.84,12.426,13.958,13.737,0.0,401019.67,350615.39,0.0
2017-12-08,12.6,12.86,12.32,12.01,0.0,-0.27,-2.15,12.714,14.209,13.749,36498.97,451001.59,358894.07,0.0
2017-12-01,12.18,12.92,12.59,12.18,0.0,0.36,2.94,12.976,14.44,13.828,118152.44,505958.11,369283.48,0.0
2017-11-24,12.3,12.68,12.23,11.88,0.0,-0.09,-0.73,13.45,14.556,13.933,270566.41,539186.26,379499.42,0.0
2017-11-17,14.04,14.05,12.32,12.16,0.0,-1.79,-12.69,14.356,14.739,14.032,506646.71,603489.39,396399.41,0.0
2017-11-10,13.68,14.16,14.11,13.56,182494.84,0.48,3.52,15.49,14.791,14.176,802039.34,622750.62,421829.8,13.26
2017-11-03,14.86,15.05,13.63,13.45,408267.34,-1.33,-8.89,15.704,14.697,14.278,865504.21,616941.81,447118.44,29.68
2017-10-27,16.76,17.28,14.96,14.65,762069.88,-1.8,-10.74,15.904,14.627,14.393,893763.78,593732.89,436461.35,55.39
2017-10-20,18.0,18.18,16.76,15.82,1180401.5,-1.23,-6.84,15.662,14.387,15.614,807806.11,530098.34,400367.08,85.8
2017-10-13,15.3,19.75,17.99,15.02,1476963.12,2.81,18.51,15.122,14.013,16.823,700332.07,430987.05,343660.16,107.35
2017-09-29,14.53,15.56,15.18,14.36,499819.19,0.55,3.76,14.092,13.516,18.132,443461.9,300211.11,273328.45,36.33
2017-09-22,13.72,15.11,14.63,13.72,549565.19,0.88,6.4,13.69,13.289,19.496,368379.41,266786.56,250761.97,39.95
2017-09-15,13.96,14.66,13.75,13.7,332281.56,-0.31,-2.21,13.35,13.215,20.944,293702.0,232608.85,224982.72,24.15
2017-09-08,12.9,14.47,14.06,12.9,643031.31,1.22,9.5,13.112,13.309,22.352,252390.57,219812.59,210919.91,46.74
2017-09-01,13.19,13.25,12.84,12.78,192612.25,-0.33,-2.51,12.904,13.325,23.816,161642.02,189309.44,181241.06,14.0
2017-08-25,12.93,13.26,13.17,12.78,124406.72,0.24,1.86,12.94,13.56,25.587,156960.32,220908.99,174879.99,9.04
2017-08-18,12.57,13.31,12.93,12.51,176178.16,0.37,2.95,12.888,13.858,27.526,165193.72,277295.07,169642.29,12.81
2017-08-11,12.96,13.08,12.56,12.45,125724.39,-0.46,-3.53,13.08,14.159,29.43,171515.69,279189.81,163468.62,9.19
2017-08-04,13.02,13.84,13.02,12.76,189288.59,0.0,0.0,13.506,16.841,31.562,187234.61,270635.82,161724.76,13.83
2017-07-28,12.86,13.41,13.02,12.42,169203.72,0.11,0.85,13.746,19.633,33.74,216976.85,256333.28,158542.19,12.36
2017-07-21,13.99,13.99,12.91,12.81,165573.73,-0.98,-7.05,14.18,22.747,35.846,284857.66,246445.79,154706.07,12.1
2017-07-14,14.53,14.84,13.89,13.33,207788.02,-0.8,-5.45,14.828,25.703,37.953,389396.42,234737.37,153280.72,15.18
2017-07-07,14.17,14.71,14.69,14.07,204318.98,0.47,3.31,15.238,28.672,40.008,386863.93,217356.59,154651.18,14.93
2017-06-30,15.19,15.65,14.22,14.2,337999.81,-0.97,-6.39,20.176,31.394,41.861,354037.02,202027.22,146842.0,24.69
2017-06-23,15.45,15.98,15.19,14.5,508607.75,-0.96,-5.94,25.52,34.307,43.68,295689.7,173172.69,132296.47,37.16
2017-06-16,14.68,16.5,16.15,13.33,688267.56,0.21,1.32,31.314,37.613,45.3,208033.91,128850.99,107052.92,50.28
2017-06-09,40.29,47.98,15.94,15.29,195125.56,-23.44,-59.52,36.578,41.194,46.878,80078.31,61989.51,73941.32,14.26
2017-06-02,41.6,42.46,39.38,37.65,40184.44,-1.56,-3.81,42.106,44.701,48.491,47849.25,47747.44,66371.68,8.81
2017-05-26,43.72,44.23,40.94,39.4,46263.21,-3.22,-7.29,42.612,46.282,48.968,50017.42,52813.7,67492.02,10.14
2017-05-19,42.33,45.59,44.16,42.01,70328.79,1.69,3.98,43.094,47.846,49.628,50655.67,60751.11,67437.28,15.41
2017-05-12,43.01,43.25,42.47,39.91,48489.56,-1.11,-2.55,43.912,48.945,50.122,49668.07,62966.35,67980.68,10.63
2017-05-05,41.91,44.34,43.58,41.5,33980.27,1.67,3.98,45.81,50.202,50.684,43900.7,71824.08,69063.18,7.45
