date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,15.99,16.48,16.16,15.86,0.0,0.44,2.8,15.836,16.495,16.894,0.0,141896.33,334301.1,0.0
2017-12-08,15.78,16.0,15.72,15.08,0.0,-0.04,-0.25,15.946,16.653,16.845,29888.94,178417.83,351465.55,0.0
2017-12-01,15.75,16.03,15.76,15.45,0.0,0.04,0.25,16.096,16.802,16.857,85503.86,212062.71,367680.99,0.0
2017-11-24,15.8,16.38,15.72,15.5,0.0,-0.1,-0.63,16.356,16.978,16.89,132466.63,255087.57,387723.19,0.0
2017-11-17,16.66,17.4,15.82,15.75,0.0,-0.89,-5.33,16.724,17.224,16.921,203373.48,341535.78,411417.54,0.0
2017-11-10,16.6,17.23,16.71,16.4,149444.69,0.24,1.46,17.154,17.441,16.911,283792.67,389307.31,426795.65,4.54
2017-11-03,17.1,17.17,16.47,16.2,278074.62,-0.59,-3.46,17.36,17.53,16.888,326946.72,426004.61,435496.5,8.45
2017-10-27,17.39,17.65,17.06,16.88,234813.83,-0.5,-2.85,17.508,17.659,16.884,338621.55,489078.81,447505.71,7.14
2017-10-20,18.03,18.27,17.56,17.2,354534.25,-0.41,-2.28,17.6,17.627,16.784,377708.52,530996.01,449318.23,10.78
2017-10-13,17.92,18.38,17.97,17.66,402095.94,0.23,1.3,17.724,17.472,16.716,479698.08,531682.62,448932.21,12.22
2017-09-29,17.23,18.95,17.74,17.0,365214.94,0.53,3.08,17.728,17.293,16.662,494821.96,526705.86,450403.34,11.1
2017-09-22,17.52,18.23,17.21,17.17,336448.81,-0.31,-1.77,17.7,17.036,16.605,525062.51,524513.28,472325.94,10.23
2017-09-15,18.12,18.31,17.52,17.42,430248.66,-0.66,-3.63,17.81,16.912,16.665,639536.06,523299.27,507454.04,13.08
2017-09-08,18.0,19.18,18.18,17.72,864482.06,0.19,1.06,17.654,16.801,16.754,684283.49,520358.8,532553.63,26.28
2017-09-01,17.65,18.26,17.99,17.27,477715.34,0.39,2.22,17.22,16.618,16.774,583667.16,481299.31,550511.41,14.52
