date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,15.44,16.64,16.27,15.24,0.0,0.81,5.24,15.892,15.94,15.447,0.0,66588.49,72223.22,0.0
2017-12-08,15.65,15.8,15.46,15.12,0.0,-0.22,-1.4,15.86,15.764,15.393,23284.78,73474.54,75616.88,0.0
2017-12-01,15.9,16.1,15.68,15.4,0.0,-0.22,-1.38,15.934,15.694,15.391,44114.92,82493.76,80533.71,0.0
2017-11-24,16.0,16.4,15.9,15.51,0.0,-0.25,-1.55,15.898,15.614,15.384,58765.34,95875.71,85955.68,0.0
2017-11-17,16.13,16.9,16.15,15.68,0.0,0.04,0.25,15.988,15.509,15.357,92954.3,102826.29,87321.01,0.0
2017-11-10,15.81,16.64,16.11,15.76,116423.91,0.28,1.77,15.988,15.405,15.324,133176.98,109184.86,90519.98,2.82
2017-11-03,15.46,15.98,15.83,15.0,104150.7,0.33,2.13,15.668,15.287,15.304,123664.3,106553.65,86355.9,2.52
2017-10-27,16.4,16.49,15.5,15.47,73252.09,-0.85,-5.2,15.454,15.236,15.305,120872.6,103746.78,83665.09,1.77
2017-10-20,16.1,16.5,16.35,15.58,170944.8,0.2,1.24,15.33,15.221,15.329,132986.09,105356.53,81615.65,4.14
2017-10-13,14.67,16.6,16.15,14.52,201113.39,1.64,11.3,15.03,15.075,15.313,112698.28,94312.78,76769.39,4.87
2017-09-29,14.79,14.88,14.51,14.44,68860.54,-0.25,-1.69,14.822,14.953,15.305,85192.75,77857.95,74351.59,1.67
2017-09-22,14.83,15.15,14.76,14.67,90192.18,-0.12,-0.81,14.906,15.021,15.402,89443.0,77759.22,73447.46,2.18
2017-09-15,14.85,15.33,14.88,14.8,133819.53,0.03,0.2,15.018,15.088,15.477,86620.96,78573.67,71055.44,3.24
2017-09-08,15.2,15.2,14.85,14.73,69505.74,-0.26,-1.72,15.112,15.153,15.543,77726.98,76035.65,67532.18,1.68
2017-09-01,14.88,15.15,15.11,14.88,63585.75,0.18,1.21,15.12,15.204,15.631,75927.28,71815.73,67164.88,1.54
2017-08-25,15.32,15.45,14.93,14.79,90111.8,-0.39,-2.55,15.084,15.243,15.725,70523.16,71855.1,70156.63,2.18
2017-08-18,15.45,15.95,15.32,15.21,76081.96,-0.03,-0.2,15.136,15.321,15.875,66075.44,66158.15,72389.72,1.84
2017-08-11,14.95,15.76,15.35,14.85,89349.66,0.46,3.09,15.158,15.373,15.958,70526.38,63583.4,75917.69,2.16
2017-08-04,15.0,15.06,14.89,14.75,60507.24,-0.04,-0.27,15.194,15.436,16.078,74344.32,57874.78,77465.8,1.47
