date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,6.79,6.86,6.67,6.66,0.0,-0.15,-2.2,7.198,7.383,7.651,0.0,80554.45,172872.91,0.0
2017-12-08,7.15,7.19,6.82,6.64,0.0,-0.34,-4.75,7.384,7.493,7.726,26651.45,91955.34,193585.66,0.0
2017-12-01,7.63,7.64,7.16,7.09,0.0,-0.7,-8.91,7.456,7.597,7.801,64089.62,104859.9,218259.81,0.0
2017-11-24,7.44,7.94,7.86,7.38,0.0,0.38,5.08,7.55,7.666,7.879,93542.4,129857.36,285772.71,0.0
2017-11-17,7.56,7.59,7.48,7.22,0.0,-0.12,-1.58,7.478,7.673,7.931,127576.56,152908.77,300010.67,0.0
2017-11-10,7.2,7.62,7.6,7.19,133257.23,0.42,5.85,7.568,7.706,7.967,161108.9,182264.87,307266.68,2.5
2017-11-03,7.63,7.67,7.18,7.13,187190.88,-0.45,-5.9,7.602,7.732,7.995,157259.23,189753.9,306384.46,3.51
2017-10-27,7.5,7.7,7.63,7.43,147263.88,0.13,1.73,7.738,7.805,8.046,145630.17,191726.39,302440.05,2.77
2017-10-20,7.93,7.98,7.5,7.43,170170.83,-0.43,-5.42,7.782,7.826,8.062,166172.31,203055.73,300900.95,3.2
2017-10-13,7.79,7.98,7.93,7.79,167661.7,0.16,2.06,7.868,7.869,8.081,178240.97,224342.43,302574.26,3.15
2017-09-29,7.86,7.86,7.77,7.68,114008.87,-0.09,-1.15,7.844,7.919,8.101,203420.84,265191.37,301557.7,2.14
2017-09-22,7.85,7.93,7.86,7.81,129045.57,0.01,0.13,7.862,7.959,8.128,222248.57,295215.99,306718.78,2.42
2017-09-15,7.95,8.06,7.85,7.84,249974.59,-0.08,-1.01,7.872,8.005,8.176,237822.62,331659.73,307824.99,4.69
2017-09-08,7.8,7.96,7.93,7.75,230514.12,0.12,1.54,7.87,8.092,8.251,239939.14,441688.06,315981.92,4.33
2017-09-01,7.85,7.91,7.81,7.74,293561.03,-0.05,-0.64,7.87,8.188,8.35,270443.89,447112.57,346735.56,5.51
2017-08-25,7.9,8.04,7.86,7.77,208147.56,-0.05,-0.63,7.994,8.228,8.491,326961.91,432268.48,352845.6,3.91
2017-08-18,7.76,8.05,7.91,7.76,206915.78,0.07,0.89,8.056,8.257,8.599,368183.41,423015.02,347354.51,3.89
