date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,10.45,10.47,9.79,9.58,0.0,-0.7,-6.67,10.394,10.728,11.018,0.0,70083.41,153512.85,0.0
2017-12-08,10.66,10.7,10.49,10.3,0.0,-0.17,-1.59,10.614,10.858,11.089,16548.66,77774.09,169785.95,0.0
2017-12-01,10.52,10.75,10.66,10.45,0.0,0.17,1.62,10.744,10.937,11.151,50572.18,94344.45,190115.74,0.0
2017-11-24,10.5,10.72,10.49,10.15,0.0,-0.05,-0.47,10.812,10.997,11.193,70219.91,111900.41,203142.83,0.0
2017-11-17,10.84,10.89,10.54,10.14,0.0,-0.35,-3.21,10.88,11.117,11.268,93554.83,131448.07,219455.78,0.0
2017-11-10,11.12,11.17,10.89,10.6,82743.32,-0.25,-2.24,11.062,11.238,11.357,140166.82,166870.12,263188.27,3.29
2017-11-03,10.9,11.28,11.14,10.0,170117.56,0.14,1.27,11.102,11.283,11.535,138999.51,195246.69,319196.65,6.76
2017-10-27,10.83,11.09,11.0,10.78,98238.66,0.17,1.57,11.13,11.281,11.769,138116.72,206123.09,326948.23,3.9
2017-10-20,11.45,11.57,10.83,10.73,116674.63,-0.62,-5.42,11.182,11.323,14.248,153580.9,232249.28,326902.04,4.64
2017-10-13,11.13,11.93,11.45,11.09,233059.91,0.36,3.25,11.354,11.337,16.529,169341.3,239040.39,328101.31,9.26
2017-09-29,11.2,11.25,11.09,11.02,76906.77,-0.19,-1.68,11.414,11.308,19.005,193573.43,236942.29,325376.12,3.06
2017-09-22,11.28,11.7,11.28,10.97,165703.64,0.02,0.18,11.464,11.32,21.187,251493.88,261797.82,331178.98,6.59
2017-09-15,11.76,11.77,11.26,11.17,175559.56,-0.43,-3.68,11.432,11.364,23.284,274129.46,285887.03,327376.73,6.98
2017-09-08,11.61,11.97,11.69,11.51,195476.64,-0.06,-0.51,11.464,11.389,25.322,310917.66,294385.25,324738.92,7.77
2017-09-01,11.28,12.25,11.75,11.25,354220.53,0.41,3.62,11.32,11.418,27.086,308739.48,307463.49,318207.69,14.08
2017-08-25,11.12,12.15,11.34,11.01,366509.03,0.22,1.98,11.202,11.475,28.974,280311.15,359506.43,304375.16,14.57
2017-08-18,11.3,11.57,11.12,10.93,278881.56,-0.3,-2.63,11.176,11.786,31.158,272101.75,443146.61,288276.5,11.08
2017-08-11,10.81,11.68,11.42,10.65,359500.56,0.45,4.1,11.296,12.257,33.401,297644.59,447773.38,278176.76,14.29
2017-08-04,11.16,11.37,10.97,10.85,184585.73,-0.19,-1.7,11.314,17.172,35.929,277852.83,421554.8,265438.69,7.34
2017-07-28,11.17,11.76,11.16,10.84,212078.86,-0.05,-0.45,11.516,21.721,38.858,306187.5,417162.24,262483.56,8.43
