date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,42.3,44.17,43.11,42.12,0.0,1.42,3.41,43.578,42.993,40.683,0.0,1783613.78,2280646.01,0.0
2017-12-08,41.5,42.95,41.69,40.7,0.0,0.06,0.14,44.09,42.472,40.563,519553.5,2008349.08,2467579.62,0.0
2017-12-01,44.95,44.95,41.63,41.5,0.0,-3.88,-8.53,44.118,42.228,40.533,1224073.1,2274497.8,2662423.77,0.0
2017-11-24,45.5,48.19,45.51,43.5,0.0,-0.44,-0.96,44.546,41.859,40.372,1914216.1,2586308.95,2868940.72,0.0
2017-11-17,45.95,46.46,45.95,44.38,0.0,0.28,0.61,43.544,41.017,40.155,2581099.95,2883775.73,3089772.44,0.0
2017-11-10,41.86,45.74,45.67,41.79,2597767.5,3.84,9.18,42.408,40.233,39.858,3567227.55,3257422.13,3335616.39,4.35
2017-11-03,43.9,44.3,41.83,41.35,3522598.0,-1.94,-4.43,40.854,39.631,39.374,3497144.65,3211297.33,3400530.36,5.9
2017-10-27,40.5,43.8,43.77,40.09,3450715.0,3.27,8.07,40.338,39.275,39.084,3324922.5,3063775.74,3445719.16,5.78
2017-10-20,40.27,41.55,40.5,39.39,3334419.25,0.23,0.57,39.172,38.714,38.571,3258401.8,2961339.14,3363321.88,5.58
2017-10-13,38.5,40.64,40.27,38.02,4930638.0,2.37,6.25,38.49,38.443,38.249,3186451.5,2930529.64,3363260.08,8.26
2017-09-29,39.2,39.52,37.9,37.8,2247353.0,-1.35,-3.44,38.058,38.373,37.891,2947616.7,2777678.24,3270425.69,3.76
2017-09-22,38.0,39.63,39.25,37.24,2661487.25,1.31,3.45,38.408,38.654,37.649,2925450.0,2926810.16,3370476.54,4.46
2017-09-15,37.02,38.09,37.94,36.42,3118111.5,0.85,2.29,38.212,38.837,37.325,2802628.97,3050349.74,3374761.91,5.22
2017-09-08,38.08,38.33,37.09,37.01,2974667.75,-1.02,-2.68,38.256,38.884,37.078,2664276.47,3151572.49,3471499.59,4.98
2017-09-01,40.04,40.5,38.11,37.92,3736464.0,-1.54,-3.88,38.396,39.292,36.869,2674607.77,3295769.16,3568108.18,6.26
2017-08-25,38.32,40.15,39.65,38.12,2136519.5,1.38,3.61,38.688,39.482,36.498,2607739.77,3413810.66,3546432.58,3.58
2017-08-18,38.2,39.25,38.27,37.6,2047382.12,0.11,0.29,38.9,39.116,36.106,2928170.32,3589763.39,3566214.48,3.43
2017-08-11,37.79,39.6,38.16,36.83,2426349.0,0.37,0.98,39.462,38.893,35.777,3298070.5,3827662.58,3666073.24,4.06
2017-08-04,39.63,39.93,37.79,37.65,3026324.25,-1.78,-4.5,39.512,38.427,35.446,3638868.5,3765304.61,3785329.99,5.07
2017-07-28,40.7,41.79,39.57,38.55,3402124.0,-1.14,-2.8,40.188,38.055,34.997,3916930.55,3795990.51,3812387.49,5.7
2017-07-21,41.08,41.69,40.71,39.71,3738672.25,-0.37,-0.9,40.276,37.408,34.467,4219881.55,3763173.14,3820469.88,6.26
2017-07-14,38.5,41.75,41.08,38.46,3896883.0,2.67,6.95,39.332,36.644,33.796,4251356.45,3814142.91,3749661.33,6.53
2017-07-07,41.3,41.55,38.41,37.2,4130339.0,-2.76,-6.7,38.324,35.813,33.135,4357254.65,3699174.09,3768414.08,6.92
2017-06-30,40.01,41.56,41.17,39.81,4416634.5,1.16,2.9,37.342,35.272,32.585,3891740.73,3791426.69,3787439.96,7.4
2017-06-23,36.11,40.08,40.01,36.06,4916879.0,4.02,11.17,35.922,34.446,31.825,3675050.48,3840447.19,3698511.96,8.24
2017-06-16,36.0,37.8,35.99,35.9,3896046.75,-0.05,-0.14,34.54,33.513,31.094,3306464.73,3679054.49,3468938.19,6.53
2017-06-09,33.37,37.1,36.04,33.2,4426374.0,2.54,7.58,33.956,33.095,30.583,3376929.38,3542665.56,3365624.86,7.41
2017-06-02,34.14,34.28,33.5,33.3,1802769.38,-0.57,-1.67,33.302,32.661,30.05,3041093.53,3504483.91,3293351.09,3.02
2017-05-26,33.15,34.3,34.07,32.81,3333183.25,0.97,2.93,33.202,32.465,29.583,3691112.65,3805355.38,3311762.07,5.58
2017-05-19,33.07,33.95,33.1,32.51,3073950.25,0.03,0.09,32.97,31.939,29.129,4005843.9,3828784.48,3268729.27,5.15
2017-05-12,32.6,33.14,33.07,30.56,4248370.0,0.3,0.92,32.486,31.525,28.705,4051644.25,3877766.63,3279127.41,7.12
2017-05-05,32.7,33.28,32.77,32.26,2747194.75,-0.23,-0.7,32.234,30.948,28.256,3708401.75,3685179.75,3286198.66,4.6
2017-04-28,32.8,34.99,33.0,32.01,5052865.0,0.09,0.27,32.02,30.456,27.867,3967874.3,3837654.08,3541950.52,8.46
2017-04-21,30.8,34.18,32.91,30.76,4906839.5,2.23,7.27,31.728,29.897,27.567,3919598.1,3783453.23,3903776.37,8.22
2017-04-14,31.81,31.94,30.68,29.72,3302952.0,-1.13,-3.55,30.908,29.203,27.359,3651725.05,3556576.73,4267930.64,5.53
2017-04-07,31.75,32.6,31.81,31.18,2532157.5,0.11,0.35,30.564,28.674,27.187,3703889.0,3258821.9,4800109.29,4.24
2017-03-31,31.51,32.21,31.7,30.1,4044557.5,0.16,0.51,29.662,28.071,26.722,3661957.75,3188584.16,4814349.83,6.77
2017-03-24,29.08,32.68,31.54,28.89,4811484.0,2.73,9.48,28.892,27.438,26.257,3707433.85,3082218.26,4763568.16,8.06
2017-03-17,29.0,29.8,28.81,28.48,3567474.25,-0.15,-0.52,28.066,26.7,25.802,3647308.35,2818168.76,4645633.46,5.98
2017-03-10,27.31,29.04,28.96,27.31,3563771.75,1.66,6.08,27.498,26.319,25.459,3461428.4,2708674.06,4587310.62,5.97
2017-03-03,27.8,27.8,27.3,27.05,2322501.25,-0.55,-1.98,26.784,25.885,25.122,2813754.8,2680488.19,4576021.28,3.89
2017-02-24,27.46,28.66,27.85,27.23,4271938.0,0.44,1.6,26.48,25.564,24.829,2715210.57,2887217.56,4656630.51,7.15
2017-02-17,25.97,27.9,27.41,25.94,4510856.5,1.44,5.54,25.984,25.278,24.508,2457002.67,3246246.96,4601774.12,7.56
2017-02-10,25.38,26.18,25.97,24.99,2638074.5,0.58,2.28,25.334,25.236,24.25,1989029.17,4024099.51,4863063.84,4.42
