date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,26.12,27.43,25.4,25.18,0.0,-0.95,-3.6,25.968,27.245,26.103,0.0,17239.88,37336.29,0.0
2017-12-08,26.51,26.94,26.35,23.77,0.0,-0.48,-1.79,26.488,27.551,25.914,3056.44,24201.6,39125.55,0.0
2017-12-01,25.57,27.63,26.83,24.99,0.0,1.18,4.6,27.026,27.577,25.789,10754.19,30043.08,41038.75,0.0
2017-11-24,25.6,26.8,25.65,24.68,0.0,0.04,0.16,27.458,27.453,25.724,18213.67,33592.07,43760.52,0.0
2017-11-17,27.82,28.3,25.61,25.41,0.0,-2.39,-8.54,27.936,27.466,25.69,26035.48,38084.46,45146.14,0.0
2017-11-10,28.88,29.46,28.0,27.68,15282.19,-1.04,-3.58,28.522,27.55,25.648,34479.76,44703.51,47433.78,2.39
2017-11-03,28.75,29.79,29.04,27.22,38488.75,0.05,0.17,28.614,27.295,25.547,45346.77,49724.56,49488.23,6.02
2017-10-27,28.0,29.47,28.99,27.61,37297.43,0.95,3.39,28.128,26.829,25.338,49331.98,53745.12,49671.38,5.84
2017-10-20,28.32,29.5,28.04,27.24,39109.04,-0.5,-1.75,27.448,26.115,25.153,48970.46,54822.57,49298.44,6.12
2017-10-13,28.46,28.92,28.54,27.8,42221.39,0.08,0.28,26.996,25.576,25.007,50133.43,58235.12,50044.71,6.61
2017-09-29,26.61,29.17,28.46,26.06,69617.24,1.85,6.95,26.578,24.96,25.037,54927.25,57432.69,48582.7,10.89
2017-09-22,25.21,27.19,26.61,25.18,58414.8,1.02,3.99,25.976,24.276,25.076,54102.35,54049.49,46205.54,9.14
2017-09-15,25.65,26.3,25.59,25.05,35489.85,-0.19,-0.74,25.53,24.0,25.257,58158.25,52034.42,44032.82,5.55
2017-09-08,26.53,26.79,25.78,25.0,44923.88,-0.67,-2.53,24.782,23.995,25.455,60674.69,53928.96,43213.49,7.03
2017-09-01,25.11,27.2,26.45,25.11,66190.49,1.0,3.93,24.156,23.914,25.616,66336.8,52207.81,42898.47,10.36
2017-08-25,24.38,26.5,25.45,23.99,65492.74,1.07,4.39,23.342,23.745,25.863,59938.14,50164.05,41284.21,10.25
2017-08-18,21.88,25.25,24.38,21.65,78694.3,2.53,11.58,22.576,23.799,26.214,53996.63,49251.89,39430.7,12.31
2017-08-11,22.48,22.79,21.85,21.38,48072.02,-0.8,-3.53,22.47,23.846,26.582,45910.58,45597.64,39142.3,7.52
2017-08-04,22.06,23.57,22.65,21.0,73234.45,0.27,1.21,23.208,24.191,27.173,47183.24,43774.32,39111.66,11.46
2017-07-28,21.6,22.72,22.38,21.02,34197.17,0.76,3.52,23.672,24.437,27.751,38078.83,41854.31,38377.49,5.35
2017-07-21,23.66,23.84,21.62,21.52,35785.19,-2.23,-9.35,24.148,25.113,28.353,40389.96,39732.71,41112.08,5.6
