date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,69.91,81.7,78.63,69.51,0.0,8.63,12.33,73.338,74.855,67.655,0.0,31695.84,112887.57,0.0
2017-12-08,73.32,73.97,70.0,66.06,0.0,-4.0,-5.41,74.11,73.776,65.549,9775.56,38915.7,114537.28,0.0
2017-12-01,68.49,74.15,74.0,68.08,0.0,5.93,8.71,75.842,73.824,63.182,27396.82,46668.98,114545.32,0.0
2017-11-24,76.39,79.66,68.07,68.01,0.0,-7.92,-10.42,76.612,72.972,62.612,44498.01,56794.98,120574.02,0.0
2017-11-17,82.76,87.75,75.99,74.3,0.0,-6.5,-7.88,78.146,72.825,62.309,53784.84,67981.11,127272.57,0.0
2017-11-10,78.58,84.1,82.49,76.3,48877.8,3.83,4.87,76.372,72.059,61.504,63391.68,82811.06,134759.19,19.55
2017-11-03,77.12,87.85,78.66,76.73,88106.3,0.81,1.04,73.442,69.837,60.193,68055.84,94018.49,140126.78,35.24
2017-10-27,77.26,81.81,77.85,74.03,85505.96,2.11,2.79,71.806,67.718,58.961,65941.14,109128.55,143594.81,34.2
2017-10-20,66.85,75.74,75.74,65.0,46434.14,8.62,12.84,69.332,64.977,57.612,69091.96,116622.37,147744.02,18.57
2017-10-13,68.72,69.88,67.12,65.0,48034.18,-0.72,-1.06,67.504,62.463,56.218,82177.38,142535.35,155537.09,19.21
2017-09-29,69.5,72.88,67.84,64.5,72198.61,-2.64,-3.75,67.746,60.455,55.309,102230.45,194079.3,164495.66,28.88
2017-09-22,65.55,70.48,70.48,62.0,77532.8,5.0,7.64,66.232,57.321,54.17,119981.15,190158.86,172886.3,31.01
2017-09-15,66.02,72.21,65.48,64.53,101260.05,-1.12,-1.68,63.63,52.539,52.539,152315.97,182421.65,182421.65,40.5
2017-09-08,68.68,73.88,66.6,65.62,111861.27,-1.73,-2.53,60.622,51.101,51.101,164152.78,191439.61,191439.61,44.74
2017-09-01,59.79,70.8,68.33,59.21,148299.5,8.06,13.37,57.422,49.164,49.164,202893.31,201386.9,201386.9,59.32
2017-08-25,57.31,61.49,60.27,57.17,160952.12,2.8,4.87,53.164,46.426,46.426,285928.16,208970.81,208970.81,64.38
2017-08-18,50.9,60.96,57.47,50.28,239206.91,7.03,13.94,48.41,44.118,44.118,260336.58,216973.93,216973.93,95.68
2017-08-11,50.8,52.44,50.44,44.3,160444.11,-0.16,-0.32,41.448,41.448,41.448,212527.33,212527.33,212527.33,64.18
2017-08-04,48.0,54.86,50.6,44.05,305563.91,3.56,7.57,39.2,39.2,39.2,225548.14,225548.14,225548.14,122.23
2017-07-28,37.58,49.72,47.04,35.11,563473.75,10.54,28.88,35.4,35.4,35.4,198876.22,198876.22,198876.22,225.39
2017-07-21,24.93,36.5,36.5,24.93,32994.22,13.84,61.08,29.58,29.58,29.58,16577.45,16577.45,16577.45,13.2
2017-07-14,18.73,22.66,22.66,18.73,160.68,5.72,43.97,22.66,22.66,22.66,160.68,160.68,160.68,0.06
