date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,3.74,3.83,3.78,3.72,0.0,0.04,1.07,3.914,4.271,4.586,0.0,120415.99,243418.77,0.0
2017-12-08,4.0,4.02,3.74,3.63,0.0,-0.28,-6.96,4.042,4.397,4.633,19657.42,182141.64,255915.97,0.0
2017-12-01,3.91,4.05,4.02,3.9,0.0,0.08,2.03,4.172,4.542,4.695,55128.45,266274.47,265344.03,0.0
2017-11-24,4.07,4.09,3.94,3.88,0.0,-0.15,-3.67,4.302,4.634,4.749,104894.29,309676.6,274319.92,0.0
2017-11-17,4.42,4.43,4.09,4.08,0.0,-0.33,-7.47,4.446,4.725,4.804,178602.39,340898.55,282203.57,0.0
2017-11-10,4.39,4.48,4.42,4.32,98287.09,0.03,0.68,4.628,4.798,4.851,240831.98,369971.58,291288.91,1.13
2017-11-03,4.64,4.65,4.39,4.36,177355.14,-0.28,-6.0,4.752,4.843,4.889,344625.86,394192.65,296304.94,2.03
2017-10-27,4.64,4.84,4.67,4.61,248829.2,0.01,0.21,4.912,4.894,4.924,477420.5,391731.54,295246.39,2.85
2017-10-20,5.0,5.01,4.66,4.57,368540.5,-0.34,-6.8,4.966,4.898,4.939,514458.92,385299.56,288872.88,4.23
2017-10-13,5.1,5.12,5.0,4.96,311147.97,-0.04,-0.79,5.004,4.916,4.955,503194.71,371950.95,279993.33,3.57
2017-09-29,5.16,5.41,5.04,5.02,617256.5,-0.15,-2.89,4.968,4.901,4.969,499111.19,366421.56,271913.76,7.08
2017-09-22,4.94,5.27,5.19,4.88,841328.31,0.25,5.06,4.934,4.869,4.979,443759.44,329690.3,252659.31,9.65
2017-09-15,4.84,5.08,4.94,4.83,434021.31,0.09,1.86,4.876,4.847,4.994,306042.58,264413.58,219663.87,4.98
2017-09-08,4.83,4.88,4.85,4.78,312219.47,0.03,0.62,4.83,4.863,5.027,256140.19,238963.25,218079.77,3.58
2017-09-01,4.88,4.91,4.82,4.79,290730.34,-0.05,-1.03,4.828,4.883,5.074,240707.19,223508.59,218725.73,3.33
2017-08-25,4.95,5.18,4.87,4.81,340497.78,-0.03,-0.61,4.834,4.904,5.158,233731.93,212606.23,222712.12,3.91
2017-08-18,4.71,4.93,4.9,4.7,152743.98,0.19,4.03,4.804,4.935,5.237,215621.16,198417.23,214606.19,1.75
2017-08-11,4.83,4.96,4.71,4.7,184509.39,-0.13,-2.69,4.818,4.954,5.31,222784.59,198761.24,222086.15,2.12
2017-08-04,4.84,4.96,4.84,4.78,235054.45,-0.01,-0.21,4.896,4.98,5.412,221786.3,192446.21,240701.3,2.7
2017-07-28,4.72,4.89,4.85,4.68,255854.03,0.13,2.75,4.938,4.994,5.503,206309.99,188035.71,250636.7,2.93
2017-07-21,4.96,4.96,4.72,4.64,249943.95,-0.25,-5.03,4.974,5.036,5.59,191480.53,177405.96,266834.96,2.87
2017-07-14,5.1,5.17,4.97,4.9,188561.14,-0.13,-2.55,5.066,5.088,5.676,181213.29,175628.32,274246.56,2.16
2017-07-07,5.05,5.14,5.1,5.0,179517.94,0.05,0.99,5.09,5.141,5.759,174737.88,174914.15,298758.78,2.06
