date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,2.74,2.92,2.85,2.73,0.0,0.12,4.4,2.848,2.799,2.789,0.0,261530.08,420849.33,0.0
2017-12-08,2.82,2.85,2.73,2.59,0.0,-0.12,-4.21,2.89,2.779,2.785,98766.38,296036.19,473235.31,0.0
2017-12-01,2.82,2.93,2.85,2.78,0.0,0.02,0.71,2.904,2.776,2.779,304172.72,336755.11,509909.98,0.0
2017-11-24,2.88,3.03,2.83,2.78,0.0,-0.15,-5.03,2.856,2.773,2.761,369829.57,388599.07,529468.83,0.0
2017-11-17,3.06,3.28,2.98,2.91,0.0,-0.08,-2.61,2.804,2.78,2.745,453361.47,446080.27,552201.11,0.0
2017-11-10,2.79,3.06,3.06,2.74,493831.91,0.26,9.29,2.75,2.769,2.719,523060.17,530917.41,580954.48,4.64
2017-11-03,2.61,2.84,2.8,2.52,1027031.69,0.19,7.28,2.668,2.753,2.693,493305.99,548102.98,579708.46,9.65
2017-10-27,2.57,2.65,2.61,2.55,328284.25,0.04,1.56,2.648,2.76,2.678,369337.51,515599.98,553119.0,3.08
2017-10-20,2.7,2.71,2.57,2.51,417659.5,-0.14,-5.17,2.69,2.771,2.668,407368.57,539764.3,554690.92,3.92
2017-10-13,2.67,2.76,2.71,2.65,348493.5,0.06,2.26,2.756,2.778,2.664,438799.07,540197.16,573207.31,3.27
2017-09-29,2.69,2.75,2.65,2.61,345061.03,-0.05,-1.85,2.788,2.778,2.662,538774.65,580168.57,613284.43,3.24
2017-09-22,2.81,2.82,2.7,2.68,407189.25,-0.12,-4.25,2.838,2.79,2.649,602899.96,650434.44,675619.94,3.83
2017-09-15,2.88,2.91,2.82,2.78,518439.59,-0.08,-2.76,2.872,2.781,2.66,661862.46,683064.85,704880.01,4.87
2017-09-08,2.88,2.92,2.9,2.8,574812.0,0.03,1.04,2.852,2.748,2.689,672160.03,670338.59,736762.69,5.4
2017-09-01,2.9,2.94,2.87,2.76,848371.38,-0.03,-1.03,2.8,2.71,2.736,641595.24,658321.95,785232.85,7.97
2017-08-25,2.87,2.97,2.9,2.84,665687.56,0.03,1.04,2.768,2.668,2.809,621562.5,630991.55,797176.88,6.25
2017-08-18,2.72,2.94,2.87,2.71,702001.75,0.15,5.51,2.742,2.632,2.924,697968.93,611313.95,788769.27,6.6
2017-08-11,2.63,2.82,2.72,2.62,569927.44,0.08,3.03,2.69,2.596,3.039,704267.24,590638.03,841724.87,5.35
2017-08-04,2.71,2.71,2.64,2.6,421988.06,-0.07,-2.58,2.644,2.565,3.15,668517.16,569617.55,869965.25,3.96
2017-07-28,2.72,2.82,2.71,2.65,748207.69,-0.06,-2.17,2.62,2.549,3.27,675048.66,606217.46,934886.49,7.03
2017-07-21,2.62,2.77,2.77,2.43,1047719.69,0.16,6.13,2.568,2.546,3.387,640420.59,646400.28,973202.12,9.84
2017-07-14,2.49,2.66,2.61,2.48,733493.31,0.12,4.82,2.522,2.508,3.489,524658.98,700805.45,1028112.06,6.89
2017-07-07,2.52,2.54,2.49,2.47,391177.03,-0.03,-1.19,2.502,2.539,3.592,477008.82,726695.17,1046463.2,3.68
2017-06-30,2.43,2.58,2.52,2.43,454645.56,0.07,2.86,2.486,2.63,3.695,470717.94,803186.79,1092455.01,4.27
2017-06-23,2.58,2.61,2.45,2.41,575067.38,-0.09,-3.54,2.478,2.761,3.796,537386.26,912143.75,1120060.68,5.4
2017-06-16,2.48,2.55,2.54,2.38,468911.62,0.03,1.2,2.524,2.95,3.902,652379.96,963362.21,1216270.25,4.41
2017-06-09,2.39,2.57,2.51,2.38,495242.5,0.1,4.15,2.494,3.216,4.031,876951.91,966224.59,1327165.37,4.65
2017-06-02,2.53,2.55,2.41,2.26,359722.62,-0.07,-2.82,2.576,3.481,4.116,976381.53,1092811.72,1330283.53,3.38
2017-05-26,2.66,2.69,2.48,2.34,787987.19,-0.2,-7.46,2.774,3.734,4.204,1135655.65,1170312.94,1343728.48,7.4
2017-05-19,2.4,2.72,2.68,2.37,1150035.88,0.29,12.13,3.044,3.991,4.289,1286901.24,1263555.51,1356250.64,10.81
2017-05-12,2.86,2.86,2.39,2.32,1591771.38,-0.53,-18.15,3.376,4.228,4.375,1274344.46,1300003.96,1336603.61,14.96
2017-05-05,3.23,3.23,2.92,2.92,992390.56,-0.48,-14.12,3.938,4.47,4.479,1055497.27,1355418.68,1302016.26,9.32
2017-04-28,3.84,3.84,3.4,3.35,1156093.25,-0.43,-11.23,4.386,4.644,4.554,1209241.91,1366231.22,1306983.41,10.86
2017-04-21,4.19,4.21,3.83,3.75,1544215.12,-0.51,-11.75,4.694,4.759,4.6,1204970.24,1381723.23,1299659.46,14.51
2017-04-14,4.68,4.68,4.34,4.21,1087252.0,-0.86,-16.54,4.938,4.831,4.615,1240209.79,1327977.61,1257216.06,10.22
2016-11-01,5.15,5.24,5.2,5.04,497535.44,0.04,0.78,5.08,4.854,4.612,1325663.47,1469178.28,1243823.09,4.67
2016-10-28,4.93,5.45,5.16,4.91,1761113.75,0.22,4.45,5.002,4.845,4.57,1655340.08,1688106.14,1237389.03,16.55
