date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-12-15,10.21,10.23,10.02,10.0,0.0,-0.18,-1.76,10.286,10.388,10.493,0.0,88129.02,165150.21,0.0
2017-12-08,10.44,10.46,10.2,9.94,0.0,-0.24,-2.3,10.448,10.446,10.524,37328.93,105044.99,183220.2,0.0
2017-12-01,10.3,10.44,10.44,10.15,0.0,0.14,1.36,10.528,10.48,10.57,83487.66,134228.09,202017.31,0.0
2017-11-24,10.48,10.48,10.3,10.01,0.0,-0.17,-1.62,10.484,10.522,10.593,108288.45,166771.28,234772.31,0.0
2017-11-17,10.78,10.98,10.47,10.3,0.0,-0.36,-3.32,10.468,10.574,10.556,141719.14,200877.14,241711.8,0.0
2017-11-10,10.52,11.07,10.83,10.47,186644.64,0.23,2.17,10.49,10.584,10.508,176258.04,216871.47,251834.63,2.8
2017-11-03,10.23,10.8,10.6,9.98,230793.64,0.38,3.72,10.444,10.56,10.456,172761.06,225224.88,252307.87,3.46
2017-10-27,10.22,10.57,10.22,10.16,124003.98,0.0,0.0,10.432,10.559,10.41,184968.52,223077.12,256594.23,1.86
2017-10-20,10.6,10.6,10.22,9.9,167153.44,-0.36,-3.4,10.56,10.551,10.358,225254.1,227673.14,260934.63,2.51
2017-10-13,10.73,10.73,10.58,10.51,172694.5,-0.02,-0.19,10.68,10.579,10.309,260035.15,231584.02,268819.91,2.59
2017-09-29,10.43,10.77,10.6,10.37,169159.73,0.06,0.57,10.678,10.597,10.238,257484.89,242171.41,271625.06,2.54
2017-09-22,10.9,10.92,10.54,10.3,291830.94,-0.32,-2.95,10.676,10.601,10.161,277688.69,261395.42,283654.49,4.38
2017-09-15,10.78,11.05,10.86,10.57,325431.88,0.04,0.37,10.686,10.659,10.161,261185.72,269806.54,277726.03,4.88
2017-09-08,10.58,10.83,10.82,10.38,341058.69,0.25,2.37,10.542,10.663,10.164,230092.18,302773.35,279171.3,5.12
2017-09-01,10.53,10.72,10.57,10.5,159943.23,-0.02,-0.19,10.478,10.537,10.18,203132.89,282546.46,279910.16,2.4
2017-08-25,10.62,11.09,10.59,10.5,270178.72,0.0,0.0,10.516,10.431,10.263,226857.92,286797.79,299861.81,4.05
2017-08-18,10.14,10.68,10.59,10.09,209316.06,0.45,4.44,10.526,10.351,10.361,245102.14,279390.87,297417.12,3.14
2017-08-11,10.5,10.67,10.14,10.03,169964.19,-0.36,-3.43,10.632,10.261,10.44,278427.37,290111.35,309986.66,2.55
2017-08-04,10.76,10.97,10.5,10.31,206262.23,-0.26,-2.42,10.784,10.164,10.564,375454.53,294196.12,331879.14,3.09
2017-07-28,10.65,10.88,10.76,10.25,278568.41,0.12,1.13,10.596,10.039,10.636,361960.04,306055.81,342126.57,4.18
2017-07-21,11.17,11.25,10.64,10.01,361399.81,-0.48,-4.32,10.346,9.879,10.696,346737.66,301078.71,350664.89,5.42
2017-07-14,10.8,11.37,11.12,10.67,375942.19,0.22,2.02,10.176,9.72,10.753,313679.6,305913.57,350055.49,5.64
2017-07-07,9.62,11.23,10.9,9.53,655100.0,1.34,14.02,9.89,9.663,10.78,301795.34,285645.51,353017.85,9.82
2017-06-30,9.43,9.66,9.56,9.37,138789.81,0.05,0.53,9.544,9.664,10.819,212937.72,255569.24,357438.72,2.08
2017-06-23,9.79,9.93,9.51,9.25,202456.47,-0.28,-2.86,9.482,9.823,10.91,250151.57,277273.86,366907.51,3.04
2017-06-16,9.64,9.97,9.79,9.57,196109.52,0.1,1.03,9.412,10.095,10.992,255419.76,312925.83,360434.85,2.94
2017-06-09,9.25,9.8,9.69,9.11,316520.88,0.52,5.67,9.264,10.371,11.052,298147.54,315443.37,361480.08,4.75
2017-06-02,9.33,9.49,9.17,8.84,210811.92,-0.08,-0.86,9.436,10.618,11.099,269495.69,329861.97,367645.98,3.16
2017-05-26,9.16,9.7,9.25,8.33,324859.06,0.09,0.98,9.784,10.963,11.19,298200.76,369562.16,390329.1,4.87
2017-05-19,9.1,9.44,9.16,9.0,228797.44,0.11,1.22,10.164,11.233,11.321,304396.15,378197.34,411921.06,3.43
2017-05-12,10.59,10.6,9.05,8.61,409748.38,-1.5,-14.22,10.778,11.513,11.476,370431.9,400251.08,453894.38,6.15
2017-05-05,10.99,10.99,10.55,10.38,173261.66,-0.36,-3.3,11.478,11.786,11.56,332739.21,394197.41,467713.23,2.6
2017-04-28,11.02,11.1,10.91,10.0,354337.28,-0.24,-2.15,11.8,11.896,11.56,390228.25,420390.18,480139.47,5.31
2017-04-21,12.18,12.27,11.15,11.0,355835.97,-1.08,-8.83,12.142,11.973,11.545,440923.55,459308.19,486943.01,5.34
2017-04-14,12.55,13.18,12.23,12.09,558976.19,-0.32,-2.55,12.302,11.997,11.498,451998.54,456541.17,497567.72,8.38
2017-04-07,11.99,12.72,12.55,11.99,221284.95,0.39,3.21,12.248,11.889,11.416,430070.25,407943.88,501080.0,3.32
2017-03-31,12.61,12.8,12.16,11.88,460706.88,-0.46,-3.65,12.094,11.733,11.34,455655.6,407516.79,538764.83,6.91
2017-03-24,11.95,12.85,12.62,11.78,607813.75,0.67,5.61,11.992,11.58,11.258,450552.11,405429.99,572309.82,9.12
2017-03-17,12.03,12.24,11.95,11.81,411210.91,-0.01,-0.08,11.804,11.416,11.175,477692.84,411096.05,598459.57,6.17
2017-03-10,11.78,12.22,11.96,11.7,449334.78,0.18,1.53,11.692,11.409,11.095,461083.8,445644.77,696359.21,6.74
2017-03-03,11.61,12.0,11.78,11.41,349211.69,0.13,1.12,11.53,11.439,10.968,385817.5,507537.68,674477.8,5.24
2017-02-24,11.66,12.05,11.65,11.45,435189.44,-0.03,-0.26,11.372,11.334,10.807,359377.98,541229.06,698088.59,6.53
2017-02-17,11.33,12.69,11.68,11.26,743517.38,0.29,2.55,11.168,11.224,10.633,360307.87,539888.76,735559.13,11.15
2017-02-10,11.1,11.63,11.39,10.94,328165.69,0.24,2.15,11.028,11.116,10.47,344499.26,514577.82,741912.91,4.92
2017-02-03,11.0,11.18,11.15,10.95,73003.29,0.16,1.46,11.126,10.998,10.28,430205.74,538594.27,743362.68,1.09
2017-01-26,10.74,11.04,10.99,10.48,217014.11,0.36,3.39,11.348,10.942,10.114,629257.86,594216.13,750658.18,3.25
2017-01-20,10.91,11.11,10.63,9.93,439838.88,-0.35,-3.19,11.296,10.947,9.959,723080.14,670012.86,770157.27,6.6
2017-01-13,11.74,12.29,10.98,10.92,664474.31,-0.9,-7.58,11.28,10.935,9.796,719469.65,739189.65,760289.86,9.97
2017-01-06,12.23,12.44,11.88,11.74,756698.12,-0.38,-3.1,11.204,10.933,9.613,684656.38,785823.08,740132.42,11.35
2016-12-30,10.69,12.59,12.26,10.56,1068263.88,1.53,14.26,10.87,10.781,9.384,646982.8,947073.64,722737.3,16.02
2016-12-23,10.48,11.28,10.73,10.41,686125.5,0.18,1.71,10.536,10.497,9.179,559174.4,841417.93,690335.17,10.29
2016-12-16,10.58,10.7,10.55,9.86,421786.44,-0.05,-0.47,10.598,10.28,9.061,616945.59,854948.13,670705.89,6.33
2016-12-09,10.2,10.8,10.6,10.0,490407.94,0.39,3.82,10.59,10.042,8.954,758909.65,931229.51,684607.57,7.35
2016-12-02,10.62,11.08,10.21,10.15,568330.25,-0.38,-3.59,10.662,9.824,8.896,886989.79,969248.01,705852.07,8.52
2016-11-25,10.93,11.03,10.59,10.42,629221.88,-0.45,-4.08,10.692,9.561,8.843,1247164.49,948131.1,712032.65,9.44
2016-11-18,10.53,11.4,11.04,10.44,974981.44,0.53,5.04,10.458,9.285,8.77,1123661.45,907100.24,721518.41,14.62
2016-11-11,10.89,11.05,10.51,10.42,1131606.75,-0.45,-4.11,9.962,8.971,8.688,1092950.66,870301.67,731858.03,16.97
2016-11-04,10.71,11.83,10.96,10.71,1130808.62,0.6,5.79,9.494,8.656,8.613,1103549.36,781390.07,719303.92,16.96
2016-10-28,10.36,11.39,10.36,10.01,2369203.75,0.94,9.98,8.986,8.293,8.485,1051506.22,694441.76,717086.76,35.53
2016-10-21,9.42,9.42,9.42,9.42,11706.68,0.86,10.05,8.43,7.987,8.431,649097.71,498400.96,708789.01,0.18
2016-07-06,8.03,9.07,8.56,8.03,821427.5,0.39,4.77,8.112,7.86,8.366,690539.03,539252.41,749618.59,12.32
2016-07-01,8.07,8.58,8.17,7.99,1184600.25,-0.25,-2.97,7.98,7.841,8.374,647652.68,486463.65,762205.81,17.77
2016-06-24,7.63,8.42,8.42,7.48,870592.94,0.84,11.08,7.818,7.865,8.37,459230.77,437985.63,753521.78,13.06
2016-06-17,7.7,7.76,7.58,7.24,357161.16,-0.25,-3.19,7.6,7.967,8.322,337377.3,442456.13,746952.33,5.36
2016-06-08,7.92,8.01,7.83,7.71,218913.28,-0.07,-0.89,7.544,8.125,8.36,347704.21,475934.2,763776.53,3.28
2016-06-03,7.27,8.2,7.9,7.16,606995.75,0.54,7.34,7.608,8.255,8.393,387965.79,535936.58,787954.38,9.1
2016-05-27,7.31,7.44,7.36,7.0,242490.72,0.03,0.41,7.702,8.404,8.498,325274.63,593414.39,784281.06,3.64
2016-05-20,7.26,7.64,7.33,7.12,261325.59,0.03,0.41,7.912,8.569,8.732,416740.48,657217.77,792955.38,3.92
2016-05-13,8.08,8.08,7.3,7.14,408795.69,-0.85,-10.43,8.334,8.677,8.981,547534.95,739731.76,838909.68,6.13
2016-05-06,8.33,8.56,8.15,8.1,420221.19,-0.22,-2.63,8.706,8.875,9.252,604164.19,919177.07,880773.29,6.3
2016-04-29,8.35,8.58,8.37,8.09,293539.94,-0.04,-0.48,8.902,8.872,9.451,683907.38,959984.76,950423.84,4.4
2016-04-22,9.34,9.35,8.41,8.2,699820.0,-1.03,-10.91,9.106,8.907,9.733,861554.16,1037947.97,1071734.34,10.5
2016-04-15,9.2,9.58,9.44,9.01,915297.94,0.28,3.06,9.226,8.875,9.896,897695.06,1069057.93,1166623.53,13.73
2016-04-08,9.11,9.45,9.16,9.07,691941.88,0.03,0.33,9.02,8.676,10.084,931928.58,1051448.54,1214381.57,10.38
2016-04-01,9.29,9.47,9.13,8.8,818937.12,-0.26,-2.77,9.044,8.594,10.111,1234189.95,1051618.86,1244736.82,12.28
2016-03-25,9.18,9.82,9.39,8.93,1181773.88,0.38,4.22,8.842,8.531,10.141,1236062.15,1039972.18,1256435.83,17.72
2016-03-18,8.5,9.17,9.01,8.31,880524.5,0.6,7.13,8.708,8.592,10.136,1214341.77,975147.73,1268150.15,13.21
2016-03-11,9.36,9.66,8.41,8.01,1086465.5,-0.87,-9.38,8.524,8.894,10.162,1240420.8,928692.98,1288547.04,16.29
2016-03-04,8.02,10.19,9.28,7.48,2203248.75,1.16,14.29,8.332,9.284,10.197,1170968.51,938087.59,1294988.0,33.04
2016-02-26,9.01,9.27,8.12,7.8,828298.12,-0.6,-6.88,8.144,9.628,10.135,869047.76,842369.51,1205011.23,12.42
2016-02-19,7.7,9.37,8.72,7.6,1073172.0,0.63,7.79,8.22,10.03,10.113,843882.21,940862.92,1179896.76,16.09
2016-02-05,7.4,8.48,8.09,7.0,1010919.62,0.64,8.59,8.476,10.559,10.06,735953.69,1105520.72,1168369.5,15.16
2016-01-29,8.37,8.43,7.45,6.72,739204.06,-0.89,-10.67,9.264,10.916,10.037,616965.16,1264189.13,1174496.92,11.09
2016-01-22,8.2,9.07,8.34,7.92,693645.0,-0.16,-1.88,10.236,11.492,10.105,705206.68,1377314.59,1181685.89,10.4
2016-01-15,10.0,10.0,8.5,8.21,702470.38,-1.5,-15.0,11.112,11.628,10.086,815691.25,1437854.79,1188924.03,10.54
2016-01-08,12.04,12.09,10.0,8.92,533529.38,-2.03,-16.87,11.84,11.75,10.164,1037843.63,1472899.49,1218461.04,8.0
2015-12-31,12.33,12.48,12.03,11.63,415977.0,-0.28,-2.27,12.642,11.68,10.279,1475087.75,1561152.56,1274690.51,6.24
2015-12-25,12.5,13.39,12.31,12.03,1180411.62,-0.41,-3.22,12.568,11.43,10.464,1911413.1,1648401.1,1343163.27,17.7
