date,open,high,close,low,volume,amount
2017-12-08,13.47,14.87,14.87,13.47,7959150.0,115612435.0
2017-12-07,13.48,13.89,13.52,13.35,3353283.0,45829570.0
2017-12-06,13.0,13.6,13.56,12.85,3944600.0,52613096.0
2017-12-05,13.65,13.74,13.01,13.0,5953350.0,79577219.0
2017-12-04,14.73,14.74,14.25,14.06,3775450.0,54277157.0
2017-12-01,14.5,14.83,14.76,14.26,4445320.0,65079134.0
2017-11-30,13.98,14.68,14.26,13.86,4442118.0,63786124.0
2017-11-29,14.04,14.36,14.01,13.75,2734780.0,38351988.0
2017-11-28,13.35,14.15,14.08,13.3,3351350.0,46260899.0
2017-11-27,14.31,14.4,13.38,13.38,4749968.0,65773455.0
2017-11-24,14.45,15.05,14.52,14.35,3674400.0,54160711.0
2017-11-23,14.57,15.1,14.55,14.35,5032270.0,74263540.0
2017-11-22,14.15,15.18,14.74,14.0,5710894.0,84252628.0
2017-11-21,14.52,14.86,14.25,13.93,4078800.0,58438759.0
2017-11-20,14.3,14.53,14.49,13.3,4387300.0,61449224.0
2017-11-17,15.71,16.03,14.45,14.45,8489243.0,126490794.0
2017-11-16,16.32,16.55,16.05,16.0,4522383.0,73413841.0
2017-11-15,16.28,17.0,16.5,16.03,5095500.0,84371486.0
2017-11-14,16.91,17.13,16.42,16.4,7555657.0,125945997.0
2017-11-13,16.66,17.35,17.22,16.3,10129704.0,170673334.0
2017-11-10,17.02,17.68,16.7,16.64,13780647.0,235763497.0
2017-11-09,16.03,17.03,17.03,15.71,11475992.0,189611553.0
2017-11-08,16.41,16.47,16.02,15.88,5594262.0,90808945.0
2017-11-07,16.4,16.66,16.59,16.01,7160100.0,116684365.0
2017-11-06,15.9,16.66,16.51,15.65,11069710.0,180696143.0
2017-11-03,15.1,16.13,15.92,14.91,9353994.0,145890068.0
2017-11-02,15.3,15.4,15.05,15.03,3077647.0,46599398.0
2017-11-01,14.96,15.75,15.39,14.8,4420299.0,68489910.0
2017-10-31,14.94,15.16,15.06,14.7,1486349.0,22274527.0
2017-10-30,15.08,15.3,14.95,14.58,2223550.0,33279204.0
2017-10-27,15.55,15.61,15.09,15.09,2262850.0,34477611.0
2017-10-26,15.55,15.85,15.57,15.48,2912600.0,45663169.0
2017-10-25,15.32,15.56,15.48,15.26,1500939.0,23157312.0
2017-10-24,15.54,15.54,15.39,15.01,2140439.0,32621447.0
2017-10-23,15.46,15.74,15.6,15.34,1853143.0,28780256.0
2017-10-20,15.2,15.62,15.55,15.1,2954083.0,45411500.0
2017-10-19,15.2,15.24,15.14,14.6,3457993.0,51507940.0
2017-10-18,15.43,15.82,15.3,15.25,3026030.0,47153361.0
