date,open,high,close,low,volume,amount
2017-12-08,31.45,32.6,32.28,31.35,801830.0,25841291.0
2017-12-07,31.17,31.9,31.51,30.9,771517.0,24242365.0
2017-12-06,30.61,31.38,31.26,30.25,804900.0,24897567.0
2017-12-05,32.6,33.18,30.64,29.99,1002087.0,31424738.0
2017-12-04,34.6,34.64,32.81,32.68,977000.0,32637054.0
2017-12-01,34.03,34.66,34.56,34.03,565438.0,19474794.0
2017-11-30,34.21,34.79,34.26,33.93,586129.0,20151886.0
2017-11-29,34.74,34.78,34.21,33.8,772210.0,26404696.0
2017-11-28,33.94,34.89,34.73,33.93,619500.0,21410531.0
2017-11-27,35.2,35.26,33.9,33.9,635838.0,22034625.0
2017-11-24,35.3,35.79,35.23,35.1,524300.0,18568653.0
2017-11-23,36.72,37.08,35.6,35.52,696800.0,25379705.0
2017-11-22,36.52,37.36,36.72,36.45,636190.0,23472846.0
2017-11-21,37.19,37.55,36.52,36.05,820200.0,30195085.0
2017-11-20,37.12,37.45,37.34,35.89,1039096.0,38182589.0
2017-11-17,39.88,40.01,37.12,36.88,1505261.0,57642780.0
2017-11-16,40.5,40.97,39.88,39.88,868100.0,35147807.0
2017-11-15,41.41,41.8,40.5,40.47,1265142.0,51671921.0
2017-11-14,43.38,43.48,41.73,41.39,1617900.0,68618211.0
2017-11-13,42.81,43.65,43.37,42.41,1664432.0,71461690.0
2017-11-10,42.75,44.46,43.06,42.75,2383865.0,103838527.0
2017-11-09,42.03,42.69,42.52,42.0,1432707.0,60636302.0
2017-11-08,41.46,43.44,42.72,41.39,2895400.0,123531266.0
2017-11-07,41.3,41.57,41.34,40.9,1117432.0,46106761.0
2017-11-06,41.0,41.46,41.43,40.7,1139539.0,47035411.0
2017-11-03,41.15,41.39,40.56,40.5,969739.0,39615042.0
2017-11-02,40.99,41.47,41.25,40.22,1636900.0,67164979.0
2017-11-01,40.47,41.69,40.95,40.25,1364754.0,55883152.0
2017-10-31,39.8,40.39,40.24,39.8,920835.0,37032628.0
2017-10-30,42.39,42.39,39.8,39.51,2085563.0,84336739.0
2017-10-27,42.98,43.28,42.61,42.58,1075124.0,46138409.0
2017-10-26,42.95,43.3,42.88,42.47,1605773.0,68944280.0
2017-10-25,42.86,43.46,43.21,42.75,1171153.0,50495083.0
2017-10-24,44.6,44.6,42.86,42.5,2030745.0,88178547.0
2017-10-23,44.36,44.83,44.72,44.0,1534681.0,68172774.0
2017-10-20,44.45,44.48,44.32,43.53,1947746.0,85715982.0
2017-10-19,44.51,45.95,44.83,44.0,2218912.0,99888881.0
2017-10-18,45.5,46.45,44.39,44.37,3170958.0,143840947.0
2017-10-17,44.05,47.64,46.53,44.03,4328717.0,200291564.0
2017-10-16,44.8,45.35,44.86,43.1,3668247.0,161677093.0
2017-10-13,45.6,47.05,46.0,45.56,2467535.0,114172038.0
2017-10-12,47.36,47.36,45.87,45.21,3149814.0,144689877.0
2017-10-11,49.02,49.88,47.71,47.1,4658456.0,225008171.0
2017-10-10,48.14,50.08,49.4,47.98,4301901.0,212036069.0
2017-10-09,52.81,54.44,49.04,48.75,6306475.0,318968826.0
2017-09-29,61.23,61.23,52.91,52.03,9337013.0,520878188.0
2017-09-28,55.66,55.66,55.66,55.66,70441.0,3920746.0
2017-09-27,50.6,50.6,50.6,50.6,67100.0,3395260.0
2017-09-26,46.0,46.0,46.0,46.0,30482.0,1402172.0
2017-09-25,41.82,41.82,41.82,41.82,20100.0,840582.0
2017-09-22,38.02,38.02,38.02,38.02,3600.0,136872.0
2017-09-21,34.56,34.56,34.56,34.56,2300.0,79488.0
2017-09-20,31.42,31.42,31.42,31.42,3500.0,109970.0
2017-09-19,26.18,28.56,28.56,26.18,6419.0,182137.0
