date,open,high,close,low,volume,amount
2014-12-28,6.29,6.65,6.43,6.23,5771360.0,65516110.0
2015-01-04,6.41,6.47,6.27,6.14,5745447.0,63913768.0
2015-01-11,6.26,6.55,6.29,6.23,8418528.0,95364772.0
2015-01-18,6.26,6.46,6.41,6.2,6031563.0,67266502.0
2015-01-25,6.39,6.75,6.64,6.23,11661534.0,134890814.0
2015-02-01,6.64,6.86,6.63,6.52,10215603.0,120684147.0
2015-02-08,6.56,7.22,6.86,6.47,17041574.0,210171514.0
2015-05-17,11.67,11.67,11.67,11.67,32098.0,427545.0
2015-05-24,12.84,18.8,18.8,12.84,365990.0,6806829.0
2015-05-31,20.68,27.54,25.59,20.68,73067045.0,2146453492.0
2015-06-07,24.96,29.44,27.16,23.75,93549972.0,2834395872.0
2015-06-14,26.62,27.61,26.86,24.02,46261611.0,1372929680.0
2015-06-21,27.3,27.47,20.95,20.95,31722776.0,860057328.0
2015-06-28,21.04,21.46,17.18,17.18,21132344.0,476573960.0
2015-07-05,17.53,17.84,12.28,12.1,47630437.0,797562432.0
2015-07-12,13.48,13.48,11.18,11.01,16012535.0,218145084.0
2015-07-19,12.3,14.9,14.59,11.96,50885084.0,786726601.0
2015-07-26,14.37,16.61,15.78,14.11,57356665.0,1014846000.0
2015-08-02,15.25,15.86,13.93,12.78,38930262.0,644628560.0
2015-08-09,13.57,13.84,13.6,12.45,32685403.0,493620780.0
2015-08-16,13.89,15.87,15.51,13.68,47634412.0,817190648.0
2015-08-23,15.5,16.09,12.34,7.49,38761355.0,619603992.0
2015-08-30,7.12,7.26,6.48,5.52,29406914.0,339963836.0
2015-09-06,6.48,6.68,5.76,5.76,30964497.0,359584752.0
2015-09-13,5.95,6.81,6.52,5.78,38711662.0,460430464.0
2015-09-20,6.58,6.63,5.77,5.28,30261322.0,323371252.0
2015-09-27,5.62,6.34,5.89,5.54,24302778.0,276635444.0
2015-10-04,5.94,6.59,6.37,5.78,17027785.0,199036004.0
2015-10-11,6.58,6.76,6.74,6.49,12669538.0,156300784.0
2015-10-18,6.76,7.13,7.02,6.75,16376323.0,213908348.0
2015-10-25,7.72,7.72,7.72,7.72,276722.0,3993099.0
2015-11-01,7.94,8.44,7.55,7.36,44008726.0,643108256.0
2015-11-08,7.27,8.07,7.96,7.2,30467046.0,436638636.0
2015-11-15,7.91,10.6,10.06,7.75,62879481.0,1107558648.0
2015-11-22,9.85,10.62,9.69,9.2,35749882.0,659579864.0
2015-11-29,9.78,10.92,9.71,9.42,33372243.0,630094772.0
2015-12-06,9.65,9.75,9.42,8.56,23527099.0,408056596.0
2015-12-13,9.42,9.68,8.54,8.5,17800399.0,305146488.0
2015-12-20,8.4,10.15,10.05,8.34,26760796.0,478753100.0
2015-12-27,12.86,13.02,12.55,11.66,30971055.0,549973536.0
2016-01-03,12.76,14.36,13.55,12.76,43514220.0,847284176.0
2016-01-10,13.42,13.89,11.33,11.13,30948213.0,563751818.0
2016-01-17,11.06,11.06,8.6,8.2,25371282.0,346629092.0
2016-01-24,8.27,9.67,9.31,8.24,19938075.0,262824344.0
2016-01-31,9.42,10.04,9.66,8.57,22302180.0,301975028.0
2016-02-07,9.53,10.19,9.8,9.05,12860749.0,179090732.0
2016-02-21,9.46,11.61,10.99,9.3,19061596.0,291540026.0
2016-02-28,11.07,11.65,9.79,9.77,17031899.0,266865240.0
2016-03-06,9.67,9.73,8.93,8.34,17438537.0,228979156.0
2016-03-13,8.99,10.55,9.06,8.65,11877251.0,161579328.0
2016-03-20,9.23,10.35,10.17,9.18,10959618.0,153512156.0
2016-03-27,10.42,10.85,10.15,9.87,23498806.0,346290848.0
2016-04-03,10.14,10.36,9.87,9.4,15010322.0,211757436.0
2016-04-10,9.87,10.45,10.08,9.83,13345278.0,194345056.0
2016-04-17,10.19,11.68,11.45,10.03,24465221.0,377407180.0
2016-04-24,10.75,10.75,10.15,9.7,23523806.0,366853272.0
2016-05-01,10.16,10.16,9.35,9.19,22527698.0,325042582.0
2016-05-08,9.31,9.65,9.18,9.18,11143694.0,160373962.0
2016-05-15,9.08,9.09,8.48,8.44,9723693.0,128585720.0
2016-05-22,8.48,8.84,8.5,8.25,9406910.0,121404692.0
2016-05-29,8.48,8.79,8.44,8.15,10708990.0,137597308.0
2016-06-05,8.44,9.16,9.06,8.38,11274282.0,149749707.0
2016-06-12,8.97,9.29,9.08,8.96,5604856.0,77085741.0
2016-06-19,9.04,9.37,9.22,8.54,10965380.0,148756107.0
2016-06-26,9.14,9.49,9.42,9.1,8821753.0,124066366.0
2016-07-03,9.37,9.91,9.78,9.33,9570507.0,141012006.0
2016-07-10,9.75,10.05,9.77,9.65,10781369.0,160777272.0
2016-07-17,9.76,10.02,9.84,9.43,8437972.0,124421469.0
2016-07-24,9.87,9.89,9.58,9.56,5434955.0,80390232.0
2016-07-31,9.65,9.87,9.37,9.24,7420689.0,107084964.0
2016-10-02,9.58,10.28,10.15,9.38,17106597.0,259131753.0
2016-10-16,10.28,10.53,10.19,10.1,14669981.0,234345796.0
2016-10-23,10.25,11.05,10.85,10.13,19148719.0,318672554.0
2016-10-30,10.94,11.37,11.12,10.78,17480467.0,298999720.0
2016-11-06,11.03,11.35,10.85,10.8,15179105.0,262413664.0
