date,open,high,close,low,volume,amount
2014-12-28,2.56,2.72,2.65,2.56,7403092.0,145700240.0
2015-01-04,2.63,2.64,2.52,2.47,6478350.0,122131958.0
2015-01-11,2.52,2.68,2.61,2.42,15452349.0,298663972.0
2015-01-18,2.58,2.67,2.62,2.48,8942769.0,172174456.0
2015-02-01,2.88,3.25,3.0,2.88,33234888.0,763723044.0
2015-02-08,2.89,3.22,2.89,2.88,40583032.0,929073744.0
2015-02-15,2.85,3.14,3.12,2.78,24561598.0,542510424.0
2015-02-22,3.12,3.5,3.36,3.08,18645818.0,454941536.0
2015-03-01,3.33,3.49,3.41,3.28,21443413.0,540344064.0
2015-03-08,3.44,4.16,3.9,3.43,49448208.0,1411250112.0
2015-03-15,3.79,4.39,4.39,3.76,27849050.0,839599112.0
2015-03-22,4.73,6.86,6.86,4.56,37464750.0,1517970736.0
2015-03-29,7.35,8.33,7.36,6.8,39026743.0,2250124928.0
2015-04-05,7.34,8.43,8.43,6.96,32406572.0,1846892832.0
2015-04-12,8.47,10.2,9.17,8.44,19415295.0,1339389552.0
2015-04-19,9.07,9.17,7.96,7.4,20599984.0,1269822704.0
2015-04-26,7.93,13.7,12.62,7.88,33509454.0,2285572608.0
2015-05-03,12.43,13.16,12.69,11.21,13899078.0,930854480.0
2015-07-26,13.09,15.5,15.5,10.91,94498371.0,2977239872.0
2015-08-02,16.16,16.61,11.44,10.66,104794715.0,3460942944.0
2015-08-09,10.99,11.48,11.48,9.53,56821861.0,1538284384.0
2015-08-16,12.25,13.52,12.2,11.64,99135842.0,3148345120.0
2015-08-23,11.99,12.78,10.56,6.02,81529177.0,2373210432.0
2015-08-30,5.61,5.81,4.9,3.97,79631678.0,1610783784.0
2015-09-06,4.77,4.81,3.68,3.68,32681125.0,600687872.0
2015-09-13,3.82,4.9,4.65,3.8,76738333.0,1470949136.0
2015-09-20,4.78,5.06,4.81,3.94,202243733.0,4161006464.0
2015-09-27,4.63,5.86,5.04,4.54,214582572.0,5078153536.0
2015-10-04,5.12,5.7,5.42,5.02,74983252.0,1797503648.0
2015-10-11,5.73,6.36,6.23,5.52,49309924.0,1283345216.0
2015-10-18,6.34,7.35,7.14,6.25,238165032.0,4368544064.0
2015-10-25,7.08,7.45,7.45,6.33,285428500.0,4358343296.0
2015-11-01,7.67,8.56,8.16,7.13,348913380.0,6122319552.0
2015-11-08,7.5,8.45,8.25,7.43,237669252.0,4155147904.0
2015-11-15,8.14,9.91,9.36,7.82,327787912.0,6281557376.0
2015-11-22,9.55,10.25,9.45,8.91,256839612.0,5407788416.0
2015-11-29,9.15,9.85,8.51,8.51,207105544.0,4280713792.0
2015-12-06,8.34,8.64,8.31,7.27,169608148.0,3034407232.0
2015-12-13,8.29,9.36,8.83,8.03,200626128.0,3828407872.0
2015-12-20,8.86,10.08,9.49,8.86,280391304.0,5950888384.0
2015-12-27,12.41,13.6,12.37,11.88,220218932.0,4757486592.0
2016-01-03,12.44,13.23,12.36,12.17,123862192.0,2641262592.0
2016-01-10,12.43,12.44,9.43,8.91,110147718.0,1946221920.0
2016-01-17,9.26,9.26,8.43,7.65,120651592.0,1736364832.0
2016-01-24,8.07,9.2,8.56,8.02,109020432.0,1609930144.0
2016-01-31,8.73,8.83,8.65,8.49,13503618.0,197681216.0
2016-02-07,8.25,9.08,8.72,8.24,65672857.0,977510560.0
2016-02-21,8.31,10.37,10.08,8.24,146570727.0,2306133696.0
2016-02-28,10.08,10.5,9.56,9.06,165636292.0,2781448896.0
2016-03-06,9.48,9.78,8.67,8.03,137852868.0,2091230400.0
2016-03-13,8.91,9.36,8.57,8.25,89917684.0,1344765504.0
2016-03-20,8.72,9.86,9.64,8.72,125391402.0,1947643152.0
2016-03-27,9.8,10.36,10.11,9.54,167169642.0,2809610240.0
2016-04-03,10.22,10.43,9.89,9.37,109867186.0,1824852416.0
2016-04-10,9.86,10.42,9.9,9.63,100684747.0,1706524608.0
2016-04-17,10.02,10.5,10.28,9.84,114134809.0,1971490832.0
2016-04-24,11.2,11.53,10.41,10.16,103225836.0,1718878160.0
2016-05-01,10.39,10.51,10.05,9.84,53638383.0,837430752.0
2016-05-08,10.03,10.52,9.99,9.96,66396967.0,1038615504.0
2016-05-15,9.82,9.82,8.84,8.55,59339075.0,824497054.0
2016-05-22,8.76,9.26,8.95,8.56,68236654.0,929655578.0
2016-05-29,9.05,9.22,8.93,8.61,62336540.0,856974400.0
2016-06-05,8.78,9.41,9.34,8.64,102755222.0,1432994057.0
2016-06-12,9.47,9.73,9.37,9.29,48512520.0,701477783.0
2016-06-19,9.16,9.51,9.18,8.84,69800739.0,980154833.0
2016-06-26,9.23,9.69,9.24,8.85,67098927.0,960714858.0
2016-07-03,9.11,10.66,10.42,9.11,160018806.0,2484950341.0
2016-07-10,10.38,11.02,10.78,10.25,100362070.0,1612860432.0
2016-07-17,10.74,11.36,10.99,10.09,109604268.0,1806470872.0
2016-07-24,10.9,11.34,10.8,10.8,84149268.0,1420882894.0
2016-07-31,10.74,10.83,9.98,9.91,62611303.0,993029067.0
2016-08-07,9.97,9.98,9.8,9.58,39583611.0,590256990.0
2016-08-14,9.82,10.34,10.07,9.73,45617034.0,697817287.0
2016-08-21,11.76,12.05,11.68,9.85,76200822.0,1184260915.0
2016-08-28,11.75,11.89,11.41,11.09,59234422.0,893953635.0
2016-09-04,11.38,11.44,10.94,10.8,43847176.0,645477200.0
2016-09-11,10.95,11.29,11.04,10.87,35110094.0,512486467.0
2016-09-18,10.83,10.86,10.64,10.58,18785609.0,264145081.0
2016-09-25,10.64,10.86,10.84,10.6,30941823.0,436648211.0
2016-10-02,10.83,11.03,10.99,10.32,38760234.0,546387235.0
2016-10-16,11.09,11.47,11.17,10.97,45783355.0,676880065.0
2016-10-23,11.23,11.24,10.97,10.83,30540959.0,441375365.0
2016-10-30,11.16,11.25,10.94,10.83,34756938.0,503084502.0
2016-11-06,10.97,11.02,11.01,10.7,34496786.0,492598307.0
2016-11-13,11.0,11.32,11.15,10.85,48963678.0,712729513.0
2016-11-20,11.16,11.44,10.94,10.88,52753374.0,777167331.0
2016-11-27,10.88,11.13,10.86,10.61,30886364.0,442944383.0
2016-12-04,10.99,11.01,10.51,10.49,28309698.0,401658862.0
2016-12-11,10.49,10.73,10.45,10.4,19525885.0,271295743.0
2016-12-18,10.49,11.22,11.02,9.64,32332257.0,415417369.0
2016-12-25,10.99,11.06,10.76,10.75,16256298.0,205350811.0
2017-01-01,10.76,10.89,10.75,10.51,15219415.0,189215643.0
2017-01-08,10.77,11.02,10.86,10.73,13978008.0,176570280.0
2017-01-15,10.82,10.94,10.39,10.38,16136443.0,200133462.0
2017-01-22,10.34,10.79,10.66,9.36,43538035.0,513003569.0
2017-01-29,10.71,11.05,10.83,10.57,23270960.0,290860106.0
2017-02-05,10.85,10.91,10.7,10.65,3170015.0,39349249.0
2017-02-12,10.75,11.42,11.04,10.71,26178579.0,334646672.0
2017-02-19,10.9,11.04,10.77,10.63,19990424.0,250203311.0
2017-02-26,10.74,11.21,11.12,10.63,26838959.0,341333165.0
2017-03-05,11.14,11.14,10.91,10.76,17961951.0,226660046.0
2017-03-12,10.94,11.52,11.28,10.94,38217121.0,498115737.0
2017-03-19,11.21,11.49,11.07,11.06,35712430.0,467906499.0
2017-03-26,11.02,11.14,10.75,10.63,19710129.0,248701423.0
2017-04-02,10.75,10.88,10.44,10.39,16671063.0,205235816.0
2017-04-09,10.37,10.7,10.51,10.37,12475686.0,152519214.0
2017-04-16,10.56,10.84,10.45,10.44,27514281.0,340193186.0
2017-04-23,10.4,10.56,9.95,9.9,14726188.0,174253627.0
2017-04-30,9.92,10.27,10.15,9.67,13422577.0,154916712.0
2017-05-07,10.16,10.24,9.86,9.84,10830528.0,126170577.0
2017-05-14,9.8,10.16,9.11,9.05,21192040.0,235717884.0
2017-05-21,10.02,10.97,9.84,9.67,99477613.0,1199672120.0
2017-05-28,9.75,9.79,9.42,8.96,41578618.0,449336701.0
2017-06-04,9.49,9.56,8.92,8.67,21570001.0,227269880.0
2017-06-11,9.02,9.43,9.3,9.02,29479078.0,315664500.0
2017-06-18,9.21,9.61,9.44,9.06,26242121.0,284593518.0
2017-06-25,9.42,10.0,9.42,9.23,38271885.0,425011459.0
2017-07-02,9.38,9.75,9.45,9.28,28148607.0,310680596.0
2017-07-09,9.49,9.79,9.59,9.43,25634277.0,285590873.0
2017-07-16,9.6,9.8,9.65,9.2,30187443.0,332887469.0
2017-07-23,9.54,9.56,9.02,8.85,33102064.0,349467274.0
2017-07-30,9.02,9.61,9.33,8.92,36988461.0,398202023.0
2017-08-06,9.31,9.35,9.18,9.06,44741288.0,474375086.0
2017-08-13,9.17,11.6,11.31,9.17,83992041.0,928451276.0
2017-08-20,11.31,11.85,11.47,11.29,87065934.0,1006604024.0
2017-08-27,11.52,11.65,11.53,11.18,52140107.0,596261345.0
2017-09-03,11.49,11.73,11.26,10.96,65661537.0,741935413.0
2017-09-10,11.25,12.15,11.5,11.16,81105395.0,940191483.0
2017-09-17,11.5,11.7,11.28,11.21,58771232.0,670912680.0
2017-09-24,11.25,11.49,11.2,11.1,32201083.0,363033681.0
2017-10-01,11.18,11.33,10.93,10.75,26782865.0,293720414.0
2017-10-15,11.05,11.38,11.33,11.01,39431578.0,442187484.0
2017-10-22,11.33,11.37,10.62,10.41,33485565.0,362686639.0
2017-10-29,10.6,11.17,10.8,10.56,32122269.0,347881690.0
2017-11-05,10.73,10.8,10.28,10.18,26289710.0,275000168.0
2017-11-12,10.22,11.14,10.67,10.09,58239930.0,621050674.0
2017-11-19,10.71,10.75,10.17,9.93,33284538.0,344798588.0
2017-11-26,10.1,10.47,9.87,9.85,25924520.0,262973271.0
2017-12-03,9.87,9.98,9.77,9.61,21341172.0,208731545.0
2017-12-10,9.74,9.78,9.46,9.02,22963718.0,216107486.0
