date,open,high,close,low,volume,amount
2008-02-03,14.92,15.03,12.98,12.52,4126282.0,41486225.0
2008-02-10,13.27,14.62,14.35,13.27,3000660.0,31095475.0
2008-02-17,14.09,15.49,14.81,13.84,4667303.0,50517814.0
2008-02-24,15.06,15.82,15.07,14.65,10827317.0,121878282.0
2008-03-02,14.92,15.4,15.23,13.7,6448786.0,69995861.0
2008-03-09,15.27,16.82,15.69,15.12,13439571.0,157597751.0
2008-03-16,15.65,15.73,14.09,13.84,5560769.0,60726050.0
2008-03-23,13.84,14.12,13.02,11.42,5738053.0,53211004.0
2008-03-30,13.17,13.4,12.55,11.73,4197739.0,39310744.0
2008-04-06,12.28,12.44,10.84,9.79,3338939.0,26948434.0
2008-04-13,10.72,11.67,11.2,10.19,4250909.0,34519812.0
2008-04-20,10.85,11.05,8.3,8.14,5785269.0,40814027.0
2008-04-27,8.95,9.63,9.21,7.61,5943524.0,38792104.0
2008-05-04,9.09,9.5,9.47,8.9,4342022.0,29486457.0
2008-05-11,9.63,9.86,9.66,8.79,7562172.0,52905412.0
2008-05-18,9.73,10.84,9.78,9.4,13787975.0,104024472.0
2008-05-25,9.71,10.44,9.74,8.93,6351614.0,46177129.0
2008-06-01,9.52,9.52,9.01,8.82,4186218.0,28016590.0
2008-06-08,8.99,9.39,9.12,8.68,4066193.0,27213974.0
2008-06-15,8.49,8.72,7.98,7.39,4110987.0,24260922.0
2008-06-22,7.87,8.34,7.45,6.8,13568741.0,75776652.0
2008-06-29,7.03,7.37,6.62,6.51,8506781.0,43394366.0
2008-07-06,6.44,6.78,6.66,6.19,3090649.0,14970470.0
2008-07-13,6.77,7.57,7.11,6.65,6475849.0,34063087.0
2008-07-20,7.11,7.57,7.03,6.61,5196313.0,27193672.0
2008-07-27,6.93,7.61,7.51,6.92,5954590.0,32313280.0
2008-08-03,7.58,8.07,7.54,7.11,7003111.0,39554337.0
2008-08-10,7.39,7.94,7.5,6.96,7758350.0,42922800.0
2008-08-17,7.26,7.31,5.93,5.6,5425981.0,25165290.0
2008-08-24,5.94,6.16,5.97,5.22,5127473.0,21572462.0
2008-08-31,6.1,6.16,6.05,5.3,8253434.0,35945432.0
2008-09-07,6.01,6.16,6.01,5.48,6477110.0,27992892.0
2008-09-14,5.91,7.08,6.32,5.81,26987749.0,131321516.0
2008-09-21,6.1,6.31,5.87,5.06,10858341.0,45441858.0
2008-09-28,6.25,6.46,5.71,5.15,11390160.0,48939224.0
2008-10-12,5.72,5.75,4.79,4.77,3496838.0,13633464.0
2008-10-19,4.76,4.95,4.27,4.06,3678739.0,12148896.0
2008-10-26,4.3,4.56,4.27,4.08,2694536.0,8683158.0
2008-11-02,4.2,4.22,4.16,3.66,4030552.0,11814201.0
2008-11-09,4.18,4.29,4.22,3.68,9293619.0,28013020.0
2008-11-16,4.41,4.83,4.76,4.25,9111530.0,30048432.0
2008-11-23,4.75,5.01,4.79,4.37,9664092.0,33602766.0
2008-11-30,4.71,5.26,4.84,4.52,12221624.0,44280764.0
2008-12-07,4.72,5.87,5.87,4.71,20070118.0,80384047.0
2008-12-28,6.46,7.81,6.69,6.46,29393794.0,157487607.0
2009-01-04,6.58,6.84,6.09,6.05,11282065.0,54083716.0
2009-01-11,6.16,6.95,6.74,6.09,18197818.0,88635006.0
2009-01-18,6.76,7.39,7.0,6.46,14895856.0,76870065.0
2009-01-25,6.97,7.12,6.96,6.8,6972988.0,35827784.0
2009-02-08,7.03,7.99,7.68,6.92,14395249.0,78929127.0
2009-02-15,7.81,8.83,8.23,7.7,27198870.0,165942426.0
2009-02-22,8.21,8.67,8.0,7.33,15689317.0,92524406.0
2009-03-01,7.98,8.22,6.81,6.78,11866651.0,67407286.0
2009-03-08,6.81,7.65,7.38,4.35,7965531.0,42665277.0
2009-03-15,4.36,4.9,4.66,4.25,14367386.0,83740096.0
2009-03-22,4.59,5.02,4.79,4.58,12164724.0,72192515.0
2009-03-29,4.86,5.2,4.9,4.79,12380781.0,75625516.0
2009-04-05,4.95,5.34,5.09,4.8,17575653.0,110002446.0
2009-04-12,5.08,5.39,5.27,4.97,10693666.0,68212011.0
2009-04-19,5.35,5.88,5.61,5.18,22569137.0,152636658.0
2009-04-26,5.61,5.76,5.27,5.05,12541490.0,83863329.0
2009-05-03,5.18,5.4,5.27,4.97,7028501.0,44810801.0
2009-05-10,5.28,5.87,5.68,5.28,17818059.0,122999254.0
2009-05-17,5.74,7.63,7.49,5.68,60230700.0,499680868.0
2009-05-24,7.3,7.63,6.82,6.72,28743215.0,255202692.0
2009-05-31,6.64,6.89,6.73,6.43,9536458.0,78396048.0
2009-06-07,6.75,9.22,8.54,6.75,55616436.0,566534072.0
2009-06-14,8.48,8.97,8.28,8.12,26066219.0,270239548.0
2009-06-21,8.44,9.01,8.32,8.19,16450918.0,172776592.0
2009-06-28,8.3,8.66,8.36,8.03,13564075.0,138917734.0
2009-07-05,8.43,8.56,8.44,8.05,13276287.0,135291190.0
2009-07-12,8.36,8.82,8.48,8.1,17325692.0,180781870.0
2009-07-19,8.51,9.89,9.48,8.3,25279756.0,286148856.0
2009-07-26,9.49,9.65,9.14,8.79,16361830.0,185299914.0
2009-08-02,9.14,9.18,8.32,7.9,14823452.0,157860601.0
2009-08-09,8.32,9.29,8.49,8.15,20465871.0,218207780.0
2009-08-16,8.45,8.75,7.49,7.42,11215409.0,114297040.0
2009-08-23,7.38,7.83,7.61,6.82,8099525.0,73381511.0
2009-08-30,7.85,8.28,8.16,7.25,9986284.0,95556555.0
2009-09-06,8.16,8.16,8.08,7.04,9355307.0,88028287.0
2009-09-13,8.02,8.43,8.15,7.68,12630001.0,125898996.0
2009-09-20,8.11,8.88,8.3,8.06,20213743.0,212850942.0
2009-09-27,8.13,8.56,8.47,8.01,11460067.0,117038626.0
2009-10-04,8.52,8.8,7.76,7.68,13223555.0,137333524.0
2009-10-11,7.87,8.08,8.05,7.81,1322259.0,12993779.0
