date,open,high,close,low,volume,amount
2014-12-28,3.57,3.77,3.74,3.48,81357588.0,1407016160.0
2015-01-04,3.71,3.83,3.54,3.46,75602232.0,1307196352.0
2015-01-11,3.55,3.74,3.53,3.48,109251766.0,1883942464.0
2015-01-18,3.51,3.69,3.65,3.47,93368019.0,1597857008.0
2015-01-25,3.54,3.78,3.65,3.37,152669262.0,2620020448.0
2015-02-01,3.65,3.85,3.6,3.6,214344030.0,3826398752.0
2015-02-08,3.55,3.69,3.57,3.5,121980342.0,2080124992.0
2015-02-15,3.57,3.81,3.74,3.51,145763883.0,2555255456.0
2015-02-22,3.8,4.52,4.52,3.8,325540880.0,6498745344.0
2015-03-01,4.51,4.51,4.27,4.18,276160260.0,5678394880.0
2015-03-08,4.27,4.54,4.24,4.17,332079904.0,6884047488.0
2015-03-15,4.23,4.68,4.38,4.19,262697600.0,5603249216.0
2015-03-22,4.43,4.95,4.82,4.38,364918872.0,8097846912.0
2015-03-29,4.83,5.03,4.84,4.66,274653748.0,6314056512.0
2015-04-05,4.84,5.85,5.68,4.79,443977720.0,11215085696.0
2015-04-12,5.9,5.93,5.72,5.29,327165024.0,8793483008.0
2015-04-19,5.73,5.83,5.36,5.31,304671160.0,8085630784.0
2015-04-26,5.36,6.16,6.16,5.05,527518336.0,14031398656.0
2015-05-03,6.25,6.33,6.02,5.43,394828736.0,11114505728.0
2015-05-10,5.99,6.23,5.94,5.54,297435224.0,8331954816.0
2015-05-17,6.06,7.09,7.09,5.94,502531088.0,15598598912.0
2015-05-24,7.03,7.84,7.5,6.96,435510584.0,15496113152.0
2015-05-31,7.51,9.1,9.0,7.34,325159216.0,12576124928.0
2015-11-15,13.06,13.06,13.06,13.06,818000.0,31533900.0
2015-11-22,11.76,11.76,10.28,10.0,548761460.0,17039701336.0
2015-11-29,10.47,10.79,9.19,9.18,370305756.0,11135172608.0
2015-12-06,9.25,9.55,9.32,8.39,259912444.0,6965105344.0
2015-12-13,9.32,10.23,9.06,8.98,406661884.0,11496722816.0
2015-12-20,8.97,9.77,9.45,8.91,266110460.0,7456431104.0
2015-12-27,15.35,16.15,15.31,15.19,250915928.0,7191139584.0
