date,open,high,close,low,volume,amount
2014-12-28,5.85,6.59,6.59,5.63,130700582.0,1567351456.0
2015-01-04,6.93,7.25,6.87,6.65,269106244.0,3653536000.0
2015-01-11,6.91,7.27,6.67,6.55,262347624.0,3547086336.0
2015-01-18,6.65,7.21,7.19,6.54,158701002.0,2131633568.0
2015-01-25,6.87,8.06,7.87,6.48,292806756.0,4251481472.0
2015-02-01,8.04,8.88,7.99,7.85,220925152.0,3603824576.0
2015-02-08,7.99,9.07,8.54,7.8,172592540.0,2876495648.0
2015-02-15,8.49,9.76,9.46,8.32,149508580.0,2611328288.0
2015-02-22,9.49,10.19,10.08,9.39,55226568.0,1048241600.0
2015-03-01,10.06,10.63,10.34,9.91,85901048.0,1721662784.0
2015-03-08,10.46,11.28,10.83,10.09,177644538.0,3662871808.0
2015-03-15,11.06,11.8,10.59,10.31,251209362.0,5350911296.0
2015-03-22,10.59,11.43,11.21,10.42,289913352.0,6113980864.0
2015-03-29,11.23,11.34,10.53,10.16,274940552.0,5686681856.0
2015-04-05,10.57,11.06,10.49,10.34,208105620.0,4281423616.0
2015-04-12,10.51,11.33,11.04,10.36,284049992.0,5981800192.0
2015-04-19,10.98,12.17,10.83,10.34,308895588.0,6738644992.0
2015-04-26,10.92,20.04,19.49,10.83,398438472.0,9131593664.0
2015-05-03,19.74,20.59,19.17,18.47,215546396.0,5385123648.0
2015-05-10,19.18,19.18,18.03,17.18,175264814.0,4038424064.0
2015-05-17,18.24,20.58,20.22,17.94,259256472.0,6401747072.0
2015-05-24,20.44,27.89,26.04,20.19,397750244.0,12444444800.0
2015-05-31,26.4,27.81,23.34,21.92,456947592.0,14856454400.0
2015-06-07,23.61,30.66,28.14,23.42,414220084.0,14188881920.0
2015-06-14,27.51,32.99,30.28,26.41,396068616.0,14565767296.0
2015-06-21,29.78,29.78,24.89,24.86,274875628.0,9817816064.0
2015-06-28,25.15,27.66,22.91,22.49,244801452.0,7871986048.0
2015-07-05,23.88,23.97,17.94,17.94,317798064.0,8590320128.0
2015-07-12,19.73,19.73,16.75,13.27,398864608.0,7718795840.0
2015-07-19,17.68,20.26,19.67,16.51,273341700.0,6562824640.0
2015-07-26,19.73,21.59,20.6,19.05,259881860.0,6737461312.0
2015-08-02,20.05,21.1,17.29,16.69,209641956.0,4983807552.0
2015-08-09,16.63,18.7,18.45,15.56,208063496.0,4610011520.0
2015-08-16,18.83,22.97,21.65,18.74,307042956.0,8212292096.0
2015-08-23,22.88,23.03,18.68,12.12,290928968.0,7719832128.0
2015-08-30,11.79,11.9,11.61,9.27,217146436.0,4407856704.0
2015-09-06,11.25,11.36,9.86,8.91,113565720.0,2238158144.0
2015-09-13,9.96,11.44,11.2,9.36,340477028.0,6863851264.0
2015-09-20,11.14,11.14,9.83,9.09,273729020.0,5250225472.0
2015-09-27,9.63,10.93,10.63,9.59,98609244.0,1953295360.0
2015-10-04,10.87,11.04,9.9,9.8,101183808.0,2011686976.0
2015-10-11,10.23,10.52,10.4,10.08,57363468.0,1141174720.0
2015-10-18,10.52,12.51,12.47,10.52,263168788.0,5759465984.0
2015-10-25,12.43,12.98,12.15,11.46,344620732.0,8115793280.0
2015-11-01,12.29,12.44,11.74,11.45,190628896.0,4371129600.0
2015-11-08,11.69,14.03,13.76,11.42,394243596.0,9875651648.0
2015-11-15,14.46,15.29,14.93,13.54,372126536.0,10165849472.0
2015-11-22,14.73,16.06,15.39,14.6,334798320.0,9891436800.0
2015-11-29,16.45,16.58,13.6,13.43,278510524.0,8137989632.0
2015-12-06,13.8,14.58,14.05,12.59,179458372.0,4789528030.0
2015-12-13,14.06,15.5,14.69,14.06,365142048.0,10505071841.0
2015-12-20,14.46,15.85,15.35,14.21,243122580.0,7092582912.0
2015-12-27,24.4,27.44,26.8,23.75,301174842.0,9380696944.0
2016-01-03,27.22,27.75,23.78,23.68,217276391.0,6647923911.0
2016-01-10,23.65,23.67,18.86,17.61,169565114.0,4266922907.0
2016-01-17,18.3,18.3,15.79,15.13,158196486.0,3229097587.0
2016-01-24,15.36,18.02,16.51,15.29,162140493.0,3271353504.0
2016-01-31,16.94,17.08,14.9,13.94,129199199.0,2414065086.0
2016-02-07,15.01,15.64,15.34,14.47,92999953.0,1715563522.0
2016-02-21,14.75,17.73,17.06,14.43,157582720.0,3166399364.0
2016-02-28,17.31,17.87,16.13,15.67,155224606.0,3195000377.0
2016-03-06,16.21,17.22,16.26,14.69,144889988.0,2826265865.0
2016-03-13,16.51,17.1,15.71,15.57,85865181.0,1697623034.0
2016-03-20,15.94,16.73,16.61,15.5,122877161.0,2408053841.0
2016-03-27,16.82,17.46,16.96,16.53,143058424.0,2934005632.0
2016-04-03,17.29,18.59,17.51,17.29,273851943.0,5945915360.0
2016-04-10,17.55,17.86,17.2,16.99,97240203.0,2055271269.0
2016-04-17,17.23,17.73,17.57,16.83,120037441.0,2523907898.0
2016-04-24,17.59,18.95,17.09,16.82,274558145.0,6023425974.0
2016-05-01,17.01,17.26,16.58,16.36,96571773.0,1979224677.0
2016-05-08,16.64,17.27,16.36,16.35,87573580.0,1808574650.0
2016-05-15,16.11,16.21,15.25,14.98,73590916.0,1401804887.0
2016-05-22,15.17,15.93,15.32,14.85,77684264.0,1458032109.0
2016-05-29,15.39,15.57,15.08,14.71,56129393.0,1039390577.0
2016-06-05,15.11,15.83,15.56,14.89,79008842.0,1492068743.0
2016-06-12,15.61,15.84,15.42,15.34,31736565.0,603308936.0
2016-06-19,15.34,15.34,14.69,14.56,61872929.0,1122891659.0
2016-06-26,14.73,15.11,14.46,14.07,63245047.0,1135685820.0
2016-07-03,14.38,15.03,14.78,14.33,52700815.0,950466964.0
2016-07-10,14.72,15.63,15.27,14.66,81358939.0,1508224999.0
2016-07-17,15.31,16.03,15.65,15.03,94071509.0,1777575429.0
2016-07-24,15.59,15.78,15.4,15.28,62483726.0,1176345038.0
2016-07-31,15.39,15.95,14.87,14.82,99674169.0,1869769763.0
2016-08-07,14.75,15.22,14.93,14.47,50759050.0,917906637.0
2016-08-14,14.94,15.29,15.05,14.78,42860546.0,783047358.0
2016-08-21,15.6,17.36,16.95,15.05,194179565.0,3742133586.0
2016-08-28,18.64,19.12,16.69,16.43,379203983.0,8057219693.0
2016-09-04,16.59,16.92,16.75,16.44,84745490.0,1669098761.0
2016-09-11,16.78,17.14,16.78,16.52,93235823.0,1851566718.0
2016-09-18,16.44,16.52,15.92,15.65,43872975.0,831880665.0
2016-09-25,15.98,16.17,15.77,15.76,40696327.0,767689021.0
2016-10-02,15.74,15.8,15.44,15.26,35937415.0,655829042.0
2016-10-16,15.5,15.88,15.78,15.47,39895778.0,741168219.0
2016-10-23,15.79,15.89,15.65,15.52,35627817.0,661633833.0
2016-10-30,15.65,15.97,15.54,15.53,35066132.0,652292240.0
2016-11-06,15.68,15.88,15.65,15.54,39218385.0,727663109.0
2016-11-13,15.68,16.09,16.0,15.31,59112715.0,1100025214.0
2016-11-20,15.92,16.67,16.17,15.8,89056065.0,1709351134.0
2016-11-27,16.13,16.35,16.27,15.89,65796640.0,1256493390.0
2016-12-04,16.31,16.31,15.48,15.44,53129048.0,995184089.0
2016-12-11,15.41,15.62,15.48,15.33,22698704.0,415179996.0
2016-12-18,15.56,15.84,15.75,14.82,44094768.0,784991479.0
2016-12-25,15.68,16.35,15.68,15.5,33459852.0,600766659.0
2017-01-01,15.67,16.04,15.61,15.38,26252398.0,468760591.0
2017-01-08,15.7,15.87,15.65,15.6,24842256.0,442788537.0
2017-01-15,15.64,15.83,15.45,15.38,28772822.0,511582007.0
2017-01-22,15.42,15.64,15.46,15.05,31178107.0,543958870.0
2017-01-29,15.49,15.54,15.34,15.31,15081267.0,263613120.0
2017-02-05,15.37,15.37,15.26,15.24,2474092.0,42929538.0
2017-02-12,15.27,15.79,15.66,15.27,29370454.0,517811495.0
2017-02-19,15.64,16.04,15.46,15.46,57093953.0,1015941112.0
2017-02-26,15.51,15.7,15.57,15.46,26022524.0,459595561.0
2017-03-05,16.3,16.64,15.98,15.72,117444736.0,2157303261.0
2017-03-12,16.12,16.33,15.75,15.71,41159977.0,748790102.0
2017-03-19,15.75,15.94,15.68,15.65,31151552.0,557897861.0
2017-03-26,15.67,15.69,15.54,15.31,33672838.0,592864472.0
2017-04-02,15.64,15.84,15.2,15.15,40596972.0,717031526.0
2017-04-09,15.21,15.45,15.38,15.16,18870649.0,328717867.0
2017-04-16,15.38,15.76,15.42,15.2,50778251.0,891109732.0
2017-04-23,15.42,15.57,15.02,14.9,30325361.0,519535484.0
2017-04-30,14.97,15.02,14.39,13.91,29246692.0,475066401.0
2017-05-07,14.39,14.67,14.29,14.16,16693271.0,269175807.0
2017-05-14,14.27,15.47,14.42,14.17,55274254.0,918667836.0
2017-05-21,14.46,14.83,14.74,14.19,37263564.0,608350444.0
