date,open,high,close,low,volume,amount
2008-06-15,4.44,12.59,11.33,4.44,92563914.0,1396600192.0
2008-06-22,4.05,10.62,8.48,3.25,59461850.0,726497872.0
2008-06-29,3.25,9.4,8.33,3.2,26714512.0,299301728.0
2008-07-06,3.28,9.83,9.43,3.24,20620804.0,235683598.0
2008-07-13,3.72,10.58,10.01,3.72,27149042.0,348283974.0
2008-07-20,3.98,10.67,10.01,3.72,13785904.0,177261436.0
2008-07-27,3.9,10.91,10.44,3.89,13983382.0,185509504.0
2008-08-03,4.23,10.73,10.2,3.83,13589746.0,178296376.0
2008-08-10,3.99,10.14,9.12,3.56,9223304.0,114267094.0
2008-08-17,3.51,9.15,8.59,3.23,7432056.0,80984464.0
2008-08-24,3.41,9.15,8.22,3.07,9208632.0,99885408.0
2008-08-31,3.18,8.56,8.19,3.01,5296402.0,54288076.0
2008-09-07,3.22,8.18,7.36,2.88,3332718.0,32565966.0
2008-09-14,2.86,7.33,6.42,2.38,11649952.0,95612670.0
2008-09-21,2.46,7.08,7.08,2.29,14890938.0,123246260.0
2008-09-28,2.94,3.07,2.67,2.47,9104763.0,80704770.0
2008-10-12,2.57,2.63,2.23,2.23,4074015.0,31882966.0
2008-10-19,2.24,2.39,2.03,1.97,3533338.0,24860969.0
2008-10-26,2.06,2.31,2.22,2.0,4977443.0,35254709.0
2008-11-02,2.17,2.37,2.33,2.07,7177794.0,52256116.0
2008-11-09,2.33,2.37,2.29,2.17,4391058.0,32214266.0
2008-11-16,2.52,2.91,2.89,2.48,13125521.0,114262710.0
2008-11-23,2.87,3.19,3.19,2.72,18247506.0,173952828.0
2008-11-30,3.28,3.45,3.14,2.91,17960933.0,185650798.0
2008-12-07,3.13,3.68,3.64,3.03,16194787.0,179333470.0
2008-12-14,3.68,3.87,3.32,3.29,15834508.0,187960046.0
2008-12-21,3.41,4.06,3.93,3.32,13453316.0,159414204.0
2008-12-28,3.98,4.49,4.33,3.73,22078804.0,296203716.0
2009-01-04,4.33,4.73,4.33,3.99,12792700.0,182686012.0
2009-01-11,4.41,5.32,5.31,4.37,22926507.0,353915068.0
2009-01-18,5.32,5.63,5.35,4.93,21745852.0,373806020.0
2009-01-25,5.36,5.47,5.04,4.99,13266236.0,221476904.0
2009-02-08,2.47,2.65,2.62,2.46,15634988.0,264647086.0
2009-02-15,2.63,2.89,2.79,2.56,24407172.0,439271596.0
2009-02-22,2.8,3.17,3.06,2.65,27514399.0,521895328.0
2009-03-01,3.04,4.1,3.14,3.01,19826593.0,459480097.0
2009-03-08,2.83,3.19,2.77,2.67,32645372.0,622955168.0
2009-03-15,2.77,2.93,2.7,2.61,18399495.0,338321776.0
2009-03-22,2.69,3.0,2.86,2.61,21016732.0,392979768.0
2009-03-29,2.81,3.3,3.03,2.79,24261964.0,489996068.0
2009-04-05,3.03,3.4,3.32,2.92,18545711.0,384405292.0
2009-04-12,3.28,3.38,3.06,2.96,10878029.0,229271580.0
2009-04-19,3.19,3.5,3.18,3.04,19396115.0,418074008.0
2009-04-26,3.19,3.47,3.15,3.1,12648285.0,272547330.0
2009-05-03,3.06,3.06,2.8,2.64,9332009.0,171236358.0
2009-05-10,2.83,3.0,2.79,2.75,10372926.0,195448246.0
2009-05-17,2.8,3.15,2.99,2.61,14262407.0,274052088.0
2009-05-24,2.99,3.1,2.82,2.76,10060243.0,193491132.0
2009-05-31,2.73,2.95,2.9,2.71,4127823.0,76526560.0
2009-06-07,2.96,2.97,2.79,2.77,7327177.0,137222430.0
2009-06-14,2.79,2.96,2.76,2.7,7814617.0,145123525.0
2009-06-21,2.75,2.85,2.83,2.73,5146062.0,93842778.0
2009-06-28,2.85,2.98,2.82,2.82,10799202.0,205117244.0
2009-07-05,2.83,3.24,3.24,2.83,15436909.0,307434014.0
2009-07-12,3.53,4.25,3.93,3.42,38880427.0,988473160.0
2009-07-19,3.82,4.19,3.84,3.75,22664599.0,578397780.0
2009-07-26,3.84,4.05,3.91,3.8,14627473.0,372483536.0
2009-08-02,3.89,4.09,3.77,3.55,15623705.0,393660339.0
2009-08-09,3.77,3.85,3.67,3.65,9191766.0,225953740.0
2009-08-16,3.67,3.71,3.38,3.33,5878437.0,136161842.0
2009-08-23,3.38,3.54,3.53,3.24,9081062.0,202903984.0
2009-08-30,3.53,3.66,3.51,3.39,7695987.0,178910496.0
2009-09-06,3.51,3.51,3.42,3.04,7059773.0,149639199.0
2009-09-13,3.41,3.67,3.61,3.39,9317038.0,215562030.0
2009-09-20,3.62,3.88,3.6,3.58,10657264.0,261432880.0
2009-09-27,3.62,4.05,3.99,3.57,17467325.0,440536268.0
2009-10-04,4.06,4.12,3.91,3.57,9804192.0,249648160.0
2009-10-11,3.93,4.26,4.17,3.92,4325753.0,117783648.0
2009-10-18,4.16,4.87,4.77,4.13,19991833.0,590703560.0
2009-10-25,4.77,4.98,4.74,4.51,16794787.0,522217768.0
2009-11-01,4.74,4.86,4.52,4.49,14813731.0,451419640.0
2009-11-08,4.36,5.19,5.1,4.34,13716160.0,428493772.0
2009-11-15,5.1,5.29,5.25,4.93,8416324.0,278728728.0
2009-11-22,5.3,5.57,5.48,5.23,9286025.0,327267528.0
2009-11-29,5.46,5.96,5.73,5.24,17563108.0,648890716.0
2009-12-06,5.79,6.96,6.6,5.78,20149206.0,854074640.0
2009-12-13,6.54,7.72,7.52,6.5,17451081.0,829795312.0
2009-12-20,7.48,7.84,6.87,6.72,11606941.0,549990872.0
2009-12-27,6.72,7.83,7.46,6.43,14379371.0,661827768.0
2010-01-03,7.42,8.12,8.01,7.42,10984205.0,552484112.0
2010-01-10,7.91,7.91,7.26,7.06,17077166.0,833162600.0
2010-01-17,7.26,7.59,7.32,6.97,13852661.0,659121578.0
2010-01-24,7.31,7.62,6.37,6.2,9600410.0,442210400.0
2010-01-31,5.1,5.36,5.0,4.73,8335244.0,331496340.0
2010-02-07,4.95,5.07,4.59,4.51,6809473.0,260520040.0
2010-02-14,4.63,5.06,5.01,4.51,6503242.0,250819476.0
2010-02-28,5.01,5.75,5.19,4.59,17003406.0,708785368.0
2010-03-07,5.14,5.28,4.96,4.92,11789630.0,480193424.0
2010-03-14,4.96,5.09,4.73,4.68,5844535.0,227754258.0
2010-03-21,4.73,4.94,4.81,4.6,5166203.0,196608296.0
2010-03-28,4.81,4.95,4.78,4.69,6642712.0,257670348.0
2010-04-04,4.78,5.19,5.09,4.76,9333321.0,372845296.0
2010-04-11,5.13,5.56,5.33,5.08,6238618.0,261709036.0
2010-04-18,5.4,5.63,5.14,5.07,14253749.0,614562048.0
2010-04-25,5.13,5.37,5.2,5.13,4295843.0,181241312.0
2010-05-02,5.13,5.23,4.61,4.53,7708638.0,304560380.0
2010-05-09,4.51,4.7,4.43,4.34,3276398.0,118967450.0
2010-05-16,4.42,4.5,4.14,3.91,3671694.0,121984627.0
2010-05-23,4.08,4.09,3.91,3.73,3765011.0,117452726.0
2010-05-30,3.94,4.54,4.45,3.94,8045201.0,274766284.0
2010-06-06,4.42,4.56,4.52,4.23,4797493.0,168964122.0
2010-06-13,4.48,4.82,4.78,4.42,5702182.0,213311210.0
2010-06-20,4.78,4.88,4.54,4.39,2048899.0,76621198.0
2010-06-27,4.46,4.84,4.65,4.44,4917269.0,184177050.0
2010-07-04,4.64,4.74,4.19,4.01,5307411.0,182726816.0
2010-07-11,4.15,4.92,4.91,4.15,8095483.0,301324220.0
2010-07-18,4.95,5.22,5.22,4.72,13178387.0,522246064.0
2010-07-25,5.16,5.62,5.46,5.13,26710186.0,1150991312.0
2010-08-01,5.45,5.61,5.48,5.3,14768246.0,642489688.0
2010-08-08,5.49,5.73,5.53,5.37,16072158.0,708952512.0
2010-08-15,5.56,6.3,6.28,5.43,20784746.0,955122720.0
2010-08-22,6.52,6.93,6.56,6.13,22382213.0,1183261840.0
