date,open,high,close,low,volume,amount
2015-03-01,3.46,4.18,4.18,3.46,104300.0,1916438.0
2015-03-08,4.6,6.56,5.64,4.6,76791096.0,2258864234.0
2015-03-15,5.38,5.42,5.22,5.06,65241457.0,1697115648.0
2015-03-22,5.3,5.88,5.79,5.3,56289494.0,1569985504.0
2015-03-29,5.8,6.0,5.76,5.54,48337953.0,1394256816.0
2015-04-05,5.77,6.34,6.28,5.69,42849343.0,1256574432.0
2015-04-12,6.27,6.69,6.69,5.85,39392450.0,1232600224.0
2015-04-19,6.82,7.52,6.95,6.71,55347294.0,1958790496.0
2015-04-26,6.95,11.14,11.14,6.43,50617657.0,1772730112.0
2015-05-03,11.11,12.37,12.01,10.19,41439325.0,1617236640.0
2015-05-10,12.18,12.93,12.41,11.54,41043846.0,1731502992.0
2015-05-17,12.49,16.71,16.71,12.49,32429458.0,1626386336.0
2015-05-24,18.38,18.48,17.3,16.8,32722398.0,1996339872.0
2015-05-31,17.28,23.7,20.21,16.72,51266501.0,3671722624.0
2015-06-07,20.19,23.11,22.56,19.42,28745780.0,2133816352.0
2015-06-21,20.3,20.3,20.3,20.3,415000.0,29091500.0
2015-06-28,18.27,19.23,14.61,14.61,20603351.0,1213581464.0
2015-07-05,14.71,14.74,13.15,13.15,3926824.0,181409008.0
2015-07-19,13.15,15.26,12.06,11.14,56075674.0,2544117776.0
2015-07-26,12.17,14.41,13.8,11.88,42801351.0,1957341024.0
2015-08-02,13.29,13.76,10.34,10.12,39783296.0,1579166880.0
2015-08-09,10.23,11.46,11.34,9.38,50982138.0,1910782112.0
2015-08-16,11.59,13.21,12.41,11.59,47121546.0,2007524544.0
2015-08-23,12.19,12.62,10.2,6.73,41768512.0,1630203328.0
2015-08-30,6.51,6.72,6.58,5.25,45127636.0,1388781024.0
2015-09-06,6.45,7.1,5.7,5.68,39850882.0,1341199072.0
2015-09-13,5.99,6.95,6.69,5.83,37430454.0,1248619472.0
2015-09-20,6.72,6.78,6.07,5.42,29758948.0,912657376.0
2015-09-27,6.01,6.69,6.07,5.93,26468172.0,870288240.0
2015-10-04,6.12,6.27,6.14,5.96,7819892.0,247271304.0
2015-10-11,6.48,6.67,6.6,6.36,10637750.0,355203776.0
2015-10-18,6.69,7.76,7.5,6.63,39981238.0,1462538384.0
2015-11-08,7.32,8.08,8.04,6.81,47014220.0,1833518080.0
2015-11-15,8.11,9.92,8.79,7.94,56146396.0,2560427104.0
2015-11-22,8.46,9.35,8.85,8.27,33746246.0,1520991456.0
2015-11-29,8.92,10.02,9.19,8.79,41499183.0,2006693408.0
2015-12-06,9.2,10.86,10.44,9.19,58335832.0,3052586595.0
2015-12-13,10.45,10.45,9.22,9.19,33027728.0,1640208751.0
2015-12-20,9.08,10.67,9.95,9.04,28127393.0,1440058800.0
2015-12-27,11.39,12.3,11.72,11.14,26990189.0,1418250770.0
2016-01-03,11.74,11.97,10.5,10.45,17686418.0,872943580.0
2016-01-10,10.55,10.64,8.93,8.28,21589851.0,915125349.0
2016-01-17,8.77,8.82,7.31,7.12,21844291.0,771054388.0
2016-01-24,7.04,8.24,7.74,7.04,21658415.0,754148133.0
2016-01-31,7.79,8.01,7.15,6.77,15660617.0,516015958.0
2016-02-07,7.17,7.95,7.77,6.9,14143352.0,472511068.0
2016-02-21,7.44,8.47,8.3,7.4,23544150.0,849075654.0
2016-02-28,8.29,8.51,7.01,6.87,24519059.0,871413132.0
