date,open,high,close,low,volume,amount
2014-12-28,6.25,6.85,6.81,6.25,9826984.0,156800040.0
2015-06-07,9.46,13.85,13.85,9.46,225181.0,5280048.0
2015-06-14,15.24,18.18,17.86,15.08,71589707.0,2268833494.0
2015-06-21,17.86,17.87,13.07,13.06,49197379.0,1484258160.0
2015-06-28,13.37,14.09,11.82,11.82,27605333.0,698242528.0
2015-07-05,11.95,12.21,10.45,9.64,46146926.0,975691360.0
2015-07-12,11.49,11.49,11.47,8.7,47751261.0,917627904.0
2015-07-19,11.85,13.11,11.81,10.09,41506222.0,937622984.0
2015-07-26,11.83,13.25,12.36,11.43,39959301.0,956273896.0
2015-08-02,12.0,14.77,14.62,10.44,59161155.0,1482295520.0
2015-08-09,14.0,15.09,13.34,12.83,43053239.0,1131834432.0
2015-08-16,13.4,14.52,13.51,13.26,30794249.0,813551968.0
2015-08-23,13.32,13.88,11.04,9.25,24976005.0,589466680.0
2015-08-30,9.22,9.26,9.14,7.78,21864133.0,411832368.0
2015-09-06,9.05,9.05,8.49,7.26,11628397.0,212842488.0
2015-09-13,8.91,9.36,8.66,8.0,24488709.0,480864348.0
2015-09-20,8.68,8.87,8.21,7.47,13434184.0,240308966.0
2015-09-27,8.12,8.65,7.93,7.89,10006804.0,184181526.0
2015-10-04,7.9,8.28,7.99,7.83,3576496.0,63529279.0
2015-10-11,8.31,9.12,9.12,8.15,8041369.0,155412164.0
2015-10-18,9.12,9.57,9.28,8.78,30311960.0,615097888.0
2015-10-25,9.41,9.59,9.1,8.51,34117386.0,683904544.0
2015-11-01,9.18,9.54,9.29,8.51,46442379.0,943450120.0
2015-11-08,9.09,9.4,9.35,8.33,65823444.0,1309041360.0
2015-11-15,9.39,10.68,9.85,9.35,95097719.0,2048023008.0
2015-11-22,9.71,10.33,9.8,9.42,48982987.0,1069099184.0
2015-11-29,9.81,10.54,9.43,9.28,54643874.0,1221939136.0
2015-12-06,9.44,9.63,9.33,8.88,30705102.0,636022728.0
2015-12-13,9.37,9.72,9.03,8.99,26087062.0,539986784.0
2015-12-20,8.92,9.72,9.55,8.89,28444082.0,590391328.0
2015-12-27,13.94,14.52,14.5,13.71,29005306.0,621118360.0
2016-01-03,14.56,14.59,13.54,13.48,23450898.0,494703968.0
2016-01-10,13.57,13.57,11.45,10.95,18980593.0,346620164.0
2016-01-17,11.27,11.52,10.16,10.08,19475913.0,313963180.0
2016-01-24,10.02,10.71,10.35,9.96,17412653.0,271817768.0
2016-01-31,10.49,10.59,9.11,8.66,18197136.0,260644332.0
2016-02-07,9.19,9.91,9.6,9.06,19030562.0,272332488.0
2016-02-21,9.29,10.25,9.99,8.97,24130582.0,358706760.0
2016-02-28,10.18,10.39,9.4,9.14,26670471.0,398248736.0
2016-03-06,9.35,9.56,9.1,8.62,27589849.0,378826576.0
2016-03-13,9.21,9.42,9.12,8.84,18405692.0,254672840.0
2016-03-20,9.25,10.09,10.06,9.19,25953736.0,376216816.0
2016-03-27,10.18,10.25,9.94,9.82,34655385.0,524283528.0
2016-04-03,9.96,10.22,9.98,9.58,25947909.0,388458600.0
2016-04-10,9.96,10.52,10.01,9.89,26399296.0,405701136.0
2016-04-17,10.08,10.66,10.58,10.08,34116941.0,537108720.0
2016-04-24,10.03,10.05,9.3,9.12,24357792.0,369372204.0
2016-05-01,9.27,9.39,9.18,9.04,19493758.0,283890416.0
2016-05-08,9.21,9.61,9.19,9.17,23275620.0,346052740.0
2016-05-15,9.15,9.18,8.65,8.59,18202729.0,253336709.0
2016-05-22,8.63,8.79,8.67,8.25,17100455.0,232994047.0
2016-05-29,8.68,8.77,8.63,8.46,14639385.0,198795301.0
2016-06-05,8.65,9.06,9.02,8.53,30034093.0,397677979.0
2016-06-12,9.03,9.12,8.99,8.91,16010997.0,173000923.0
2016-06-19,8.89,8.95,8.59,8.43,25357109.0,263194947.0
2016-06-26,8.61,8.72,8.5,8.4,21339631.0,219987466.0
2016-07-03,8.45,8.89,8.82,8.45,28098725.0,294098188.0
2016-07-10,8.76,9.28,9.14,8.76,29676165.0,321377140.0
2016-07-17,9.14,9.69,9.31,9.11,48743161.0,550498112.0
2016-07-24,9.26,9.39,9.14,9.08,31021165.0,343046512.0
2016-07-31,9.12,9.35,8.95,8.78,30249431.0,329351007.0
2016-08-07,8.91,9.01,8.94,8.76,16083445.0,172286003.0
2016-08-14,8.93,9.26,9.08,8.85,17614034.0,191274511.0
2016-08-21,8.72,9.36,8.94,8.71,32504658.0,362183829.0
2016-08-28,8.97,9.13,9.05,8.84,25234831.0,282871964.0
2016-09-04,9.01,9.1,8.89,8.82,25714580.0,287386208.0
2016-09-11,8.89,9.22,9.0,8.84,28747050.0,324395778.0
2016-09-18,8.87,8.91,8.86,8.75,8554640.0,94316666.0
2016-09-25,8.86,8.94,8.87,8.83,5169779.0,57188281.0
2016-12-11,9.39,10.59,10.38,9.17,71940404.0,876316244.0
2016-12-18,10.13,11.02,10.55,9.32,143751754.0,1752284604.0
2016-12-25,10.51,11.11,10.44,10.35,96947384.0,1206200953.0
2017-01-01,10.41,10.61,10.01,10.01,35325026.0,420450537.0
2017-01-08,10.02,10.47,10.41,10.01,24543986.0,290331151.0
2017-01-15,10.41,10.92,10.87,10.25,52563556.0,643138498.0
2017-01-22,10.89,10.96,10.46,9.91,35786389.0,427564324.0
2017-01-29,10.46,10.81,10.67,10.41,22934796.0,279503462.0
2017-02-05,10.67,10.73,10.58,10.53,4179460.0,50924621.0
2017-02-12,10.57,10.96,10.72,10.55,42059146.0,522153464.0
2017-02-19,10.7,11.09,10.5,10.49,42696911.0,532026075.0
2017-02-26,10.48,11.45,11.3,10.48,51240718.0,646211054.0
2017-03-05,11.41,11.59,11.23,11.07,57419118.0,744598858.0
2017-03-12,11.18,11.71,10.96,10.96,42642178.0,553028622.0
2017-03-19,10.96,11.38,11.27,10.87,26637152.0,341631479.0
2017-03-26,11.25,11.36,11.09,10.9,27836999.0,356243643.0
2017-04-02,11.13,11.27,10.45,10.38,24410019.0,306670263.0
2017-04-09,10.45,10.69,10.66,10.41,18761003.0,228121357.0
2017-04-16,10.66,10.66,10.02,10.0,26875401.0,322161622.0
2017-04-23,10.04,10.18,9.72,9.65,17935792.0,204195697.0
2017-04-30,9.76,9.81,9.72,9.49,12988746.0,144987327.0
2017-05-07,9.67,9.71,9.4,9.2,12936674.0,141260316.0
2017-05-14,9.44,9.53,9.02,8.96,13675929.0,146195112.0
2017-05-21,9.02,9.31,9.12,8.96,10696633.0,111660224.0
2017-05-28,9.11,9.13,8.53,8.38,17032831.0,167038684.0
2017-06-04,8.63,8.77,8.74,8.5,8029848.0,78542940.0
2017-06-11,8.75,9.06,9.04,8.67,11069455.0,111445396.0
2017-06-18,9.03,9.17,9.06,8.91,11650561.0,119511892.0
2017-06-25,9.06,9.26,9.03,8.96,10544390.0,108577265.0
2017-07-02,8.99,9.24,9.2,8.99,7823355.0,81071482.0
2017-07-09,9.26,9.37,9.34,9.12,8713953.0,90814465.0
2017-07-16,9.32,9.5,9.42,9.06,11552912.0,121769623.0
2017-07-23,9.42,9.75,9.49,9.05,18150195.0,194979057.0
2017-07-30,9.44,9.87,9.75,9.39,15817572.0,173512575.0
2017-08-06,9.73,9.84,9.44,9.42,12933917.0,141256701.0
2017-08-13,9.45,10.84,10.36,9.28,14387269.0,153530448.0
2017-08-20,10.34,10.79,10.58,10.34,9351461.0,99312749.0
2017-08-27,10.55,11.09,10.75,10.52,18280396.0,197003390.0
2017-09-03,10.79,10.98,10.91,10.72,11995016.0,130146823.0
2017-09-10,10.91,11.08,10.97,10.7,18700934.0,204663359.0
2017-09-17,10.95,11.06,10.88,10.83,10900121.0,119345211.0
2017-09-24,10.88,11.28,11.13,10.63,26650202.0,292923572.0
2017-10-01,11.08,11.1,10.46,10.37,17375782.0,184623638.0
2017-10-15,10.59,10.72,10.65,10.49,13472084.0,142891569.0
2017-10-22,10.65,10.66,10.28,10.11,11016375.0,114451721.0
2017-10-29,10.26,10.46,10.23,10.11,14536638.0,148634679.0
2017-11-05,10.21,10.35,9.89,9.76,15374106.0,154600928.0
2017-11-12,9.9,10.22,10.19,9.76,23066963.0,232213961.0
2017-11-19,10.17,10.22,9.43,9.42,12552124.0,124028367.0
2017-11-26,9.46,9.94,9.6,9.37,13735091.0,132356013.0
2017-12-03,9.61,9.64,9.37,9.24,7817007.0,73540882.0
2017-12-10,9.4,9.49,9.23,8.92,9168068.0,84114834.0
