date,open,high,close,low,volume,amount
2012-06-17,43.39,44.97,37.81,32.07,65175770.0,773469648.0
2012-06-24,43.76,44.83,37.68,36.92,26508118.0,314294248.0
2012-07-01,43.21,44.05,36.54,35.33,24626164.0,284787156.0
2012-07-08,42.51,49.72,39.05,36.38,108944512.0,1372031556.0
2012-07-15,44.38,45.45,32.15,32.12,60752714.0,678834336.0
2012-07-22,37.32,37.62,30.5,29.77,21847970.0,213243344.0
2012-07-29,35.12,37.03,30.15,29.48,20972450.0,201732758.0
2012-08-05,34.97,35.19,28.94,27.71,14752200.0,132647936.0
2012-08-12,33.13,34.71,29.55,28.47,16935360.0,156641274.0
2012-08-19,33.87,34.42,28.53,28.05,10087690.0,91096094.0
2012-08-26,32.76,43.98,33.58,28.25,94251828.0,1027907882.0
2012-09-02,37.91,42.66,32.25,31.23,71461078.0,758873504.0
2012-09-09,37.03,44.83,37.46,31.74,77478230.0,863342504.0
2012-09-16,42.99,45.23,35.36,34.93,50074076.0,579296112.0
2012-09-23,40.81,41.04,31.24,30.98,24239762.0,246852252.0
2012-09-30,35.93,37.31,36.77,34.82,7949957.0,75487385.0
2012-10-14,36.85,39.06,35.74,35.25,12060943.0,118354207.0
2012-10-21,35.47,36.04,35.78,34.18,8079464.0,74375638.0
2012-10-28,35.43,35.85,33.57,33.53,7189025.0,65817810.0
2012-11-04,33.57,34.94,34.79,33.42,4615918.0,41420023.0
2012-11-11,34.6,34.86,34.06,33.53,5377174.0,48130501.0
2012-11-18,34.14,36.12,32.57,32.23,7603535.0,68478921.0
2012-11-25,32.31,33.83,33.34,32.19,4300846.0,37371627.0
2012-12-02,33.15,33.3,29.37,29.1,3327355.0,26879287.0
2012-12-09,29.37,30.02,29.9,27.16,5317092.0,40339928.0
2012-12-16,30.06,31.32,30.97,29.52,6535042.0,52030639.0
2012-12-23,30.93,33.53,33.07,30.51,11352585.0,95241332.0
2012-12-30,33.03,37.19,35.09,32.76,19625299.0,179595908.0
2013-01-06,35.06,35.25,34.56,33.49,4449657.0,40204946.0
2013-01-13,34.37,36.12,17.63,17.08,17757114.0,164840674.0
2013-01-20,17.74,19.33,18.14,17.44,14702210.0,142144126.0
2013-01-27,18.29,18.61,16.3,16.2,11232559.0,102663995.0
2013-02-03,16.24,16.94,16.79,16.24,4649700.0,40873781.0
2013-02-10,16.79,17.32,17.27,16.62,4799528.0,43050818.0
2013-02-24,17.38,17.44,17.04,16.87,5805276.0,52483334.0
2013-03-03,17.17,17.82,17.82,16.89,9916399.0,90907022.0
2013-03-10,17.85,17.85,17.57,16.91,8851641.0,81804666.0
2013-03-17,17.66,17.66,16.24,16.09,5101943.0,45077288.0
2013-03-24,16.3,16.68,16.58,15.71,3476679.0,29858471.0
2013-03-31,16.62,16.62,15.82,15.64,2423151.0,20655870.0
2013-04-07,15.35,15.81,15.29,15.16,1654732.0,13498088.0
2013-04-14,15.2,15.58,15.16,15.01,1717755.0,13873498.0
2013-04-21,15.12,15.71,15.69,14.88,2649183.0,21479522.0
2013-04-28,15.62,15.94,15.09,15.01,3534786.0,29117930.0
2013-05-05,15.22,15.64,15.56,14.9,932832.0,7564407.0
2013-05-12,15.82,16.79,16.64,15.67,6034357.0,51889823.0
2013-05-19,16.66,17.57,17.27,16.43,10077511.0,90605946.0
2013-05-26,17.34,18.27,18.1,17.09,12628621.0,118365788.0
2013-06-02,18.12,19.99,19.2,17.83,20548125.0,205335550.0
2013-06-09,19.25,19.9,16.98,16.77,14007296.0,137099101.0
2013-06-16,16.7,17.38,17.3,16.34,3097881.0,27518445.0
2013-06-23,17.32,17.91,16.47,15.92,9152426.0,82703299.0
